"qualifying","position","displayName","nflId_def","time_after_entering_zone","count","avg_max_epa","avg_eps_tracking_per_play"
1,"ILB","Terrance Smith",2556775,"2.7",2,0.694222915120801,-0.109993845249347
1,"ILB","Terrance Smith",2556775,"2.8",1,1.41698074813272,-0.288137994212935
1,"ILB","Terrance Smith",2556775,"2.9",1,1.41698074813272,-0.288137994212935
1,"ILB","Terrance Smith",2556775,"3",1,1.41698074813272,-0.288137994212935
1,"ILB","Terrance Smith",2556775,"3.1",1,1.41698074813272,-0.288137994212935
1,"ILB","Terrance Smith",2556775,"3.2",1,1.41698074813272,-0.288137994212935
1,"ILB","Terrance Smith",2556775,"3.3",1,1.41698074813272,-0.288137994212935
1,"ILB","Terrance Smith",2556775,"3.4",1,1.41698074813272,-0.288137994212935
1,"ILB","Terrance Smith",2556775,"3.5",1,1.41698074813272,-0.288137994212935
1,"S","Terrell Edmunds",2560712,"0.1",125,-0.0583575732600941,0.0901203035079882
1,"S","Terrell Edmunds",2560712,"0.2",125,-0.0281807564671099,0.0809875119257584
1,"S","Terrell Edmunds",2560712,"0.3",125,0.00485188494620143,0.0707864391504822
1,"S","Terrell Edmunds",2560712,"0.4",125,0.0368197404490372,0.0606461635649323
1,"S","Terrell Edmunds",2560712,"0.5",125,0.0678469695336791,0.0507020217390771
1,"S","Terrell Edmunds",2560712,"0.6",110,0.0916083889163146,0.0432585672650692
1,"S","Terrell Edmunds",2560712,"0.7",99,0.121346508561537,0.03471361985447
1,"S","Terrell Edmunds",2560712,"0.8",83,0.165278513866431,0.0217933260749276
1,"S","Terrell Edmunds",2560712,"0.9",73,0.192378963043415,0.0138811921368121
1,"S","Terrell Edmunds",2560712,"1",67,0.23086882219418,0.00319450036420785
1,"S","Terrell Edmunds",2560712,"1.1",55,0.265374908779926,-0.00681746677271883
1,"S","Terrell Edmunds",2560712,"1.2",44,0.316937019458697,-0.0205804459585297
1,"S","Terrell Edmunds",2560712,"1.3",37,0.290806685132125,-0.0157800861353145
1,"S","Terrell Edmunds",2560712,"1.4",30,0.237237498244419,-0.000455811201498893
1,"S","Terrell Edmunds",2560712,"1.5",26,0.219214021304737,0.00636421311213702
1,"S","Terrell Edmunds",2560712,"1.6",23,0.223051185216341,0.00674694918163527
1,"S","Terrell Edmunds",2560712,"1.7",21,0.178143447221782,0.0199057083646053
1,"S","Terrell Edmunds",2560712,"1.8",19,0.247367100200056,-0.00188816699632881
1,"S","Terrell Edmunds",2560712,"1.9",16,0.345819724936614,-0.0303612792400654
1,"S","Terrell Edmunds",2560712,"2",11,0.426025943402911,-0.0501408651254483
1,"S","Terrell Edmunds",2560712,"2.1",8,0.352073897635949,-0.0374265892201149
1,"S","Terrell Edmunds",2560712,"2.2",7,0.328436748827636,-0.0302129931819739
1,"S","Terrell Edmunds",2560712,"2.3",7,0.335174898577831,-0.032223322608635
1,"S","Terrell Edmunds",2560712,"2.4",7,0.339364939971144,-0.0334545143129467
1,"S","Terrell Edmunds",2560712,"2.5",7,0.348467453388271,-0.0360801653316726
1,"S","Terrell Edmunds",2560712,"2.6",5,0.154208024707718,0.0162524368626209
1,"S","Terrell Edmunds",2560712,"2.7",4,0.211473466606007,-0.00027602417967228
1,"S","Terrell Edmunds",2560712,"2.8",4,0.218644826785109,-0.0027242288509434
1,"S","Terrell Edmunds",2560712,"2.9",3,0.271643976919859,-0.0170797331808793
1,"S","Terrell Edmunds",2560712,"3",2,0.245056379637249,-0.0065647175629046
1,"S","Terrell Edmunds",2560712,"3.1",2,0.245056379637249,-0.0065647175629046
1,"S","Terrell Edmunds",2560712,"3.2",2,0.245056379637249,-0.0065647175629046
1,"S","Terrell Edmunds",2560712,"3.3",2,0.245056379637249,-0.0065647175629046
1,"S","Terrell Edmunds",2560712,"3.4",2,0.491547233148764,-0.0622715239244881
1,"S","Terrell Edmunds",2560712,"3.5",2,0.624521565781759,-0.088490039787925
1,"S","Terrell Edmunds",2560712,"3.6",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"3.7",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"3.8",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"3.9",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4.1",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4.2",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4.3",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4.4",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4.5",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4.6",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4.7",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4.8",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"4.9",1,1.4741687382498,-0.298762019388118
1,"S","Terrell Edmunds",2560712,"5",1,1.4741687382498,-0.298762019388118
1,"OLB","Thomas Davis",2506352,"0.1",130,0.227182636202963,-0.000235085533807506
1,"OLB","Thomas Davis",2506352,"0.2",130,0.249384784348644,-0.00661417086271537
1,"OLB","Thomas Davis",2506352,"0.3",130,0.2727719513021,-0.0130899883798394
1,"OLB","Thomas Davis",2506352,"0.4",130,0.297570559806795,-0.0199896172570297
1,"OLB","Thomas Davis",2506352,"0.5",130,0.324019139557903,-0.027467320239979
1,"OLB","Thomas Davis",2506352,"0.6",124,0.343839018151639,-0.0336843374560456
1,"OLB","Thomas Davis",2506352,"0.7",115,0.377548017975318,-0.0423726880994134
1,"OLB","Thomas Davis",2506352,"0.8",99,0.412299580358614,-0.0521569673297482
1,"OLB","Thomas Davis",2506352,"0.9",86,0.386661740083485,-0.0465040609938921
1,"OLB","Thomas Davis",2506352,"1",77,0.390281419879769,-0.0475120771382219
1,"OLB","Thomas Davis",2506352,"1.1",64,0.360194040054743,-0.0391642799240351
1,"OLB","Thomas Davis",2506352,"1.2",61,0.372250334190279,-0.0422889538452996
1,"OLB","Thomas Davis",2506352,"1.3",56,0.382718596478287,-0.0454842718511158
1,"OLB","Thomas Davis",2506352,"1.4",46,0.375864737931167,-0.0445553948309614
1,"OLB","Thomas Davis",2506352,"1.5",43,0.36620541358838,-0.0428590370651875
1,"OLB","Thomas Davis",2506352,"1.6",37,0.361477264748578,-0.0409271165396412
1,"OLB","Thomas Davis",2506352,"1.7",29,0.383085591202522,-0.0466961548451526
1,"OLB","Thomas Davis",2506352,"1.8",24,0.379837167732996,-0.0435540009432572
1,"OLB","Thomas Davis",2506352,"1.9",23,0.416581685128184,-0.0520316809416229
1,"OLB","Thomas Davis",2506352,"2",18,0.412784012043274,-0.0499453826192092
1,"OLB","Thomas Davis",2506352,"2.1",17,0.433989953570996,-0.0549417158115707
1,"OLB","Thomas Davis",2506352,"2.2",10,0.362522910132551,-0.0320621495369043
1,"OLB","Thomas Davis",2506352,"2.3",7,0.0302709615547802,0.050280568146853
1,"OLB","Thomas Davis",2506352,"2.4",7,0.0345239196198538,0.0489823888474658
1,"OLB","Thomas Davis",2506352,"2.5",6,0.00114652304044038,0.0591727409968472
1,"OLB","Thomas Davis",2506352,"2.6",5,0.0264734899100228,0.0510810738012263
1,"OLB","Thomas Davis",2506352,"2.7",5,0.0328750739996368,0.0490940071953156
1,"OLB","Thomas Davis",2506352,"2.8",5,0.0504437416636462,0.0438405145041251
1,"OLB","Thomas Davis",2506352,"2.9",4,0.00883977360790385,0.0564274183459903
1,"OLB","Thomas Davis",2506352,"3",4,0.0158487686020696,0.0542977084066153
1,"OLB","Thomas Davis",2506352,"3.1",3,-0.0234338850192235,0.0665645278725692
1,"OLB","Thomas Davis",2506352,"3.2",2,-0.00674910641905225,0.0611852318209043
1,"OLB","Thomas Davis",2506352,"3.3",2,-0.00674910641905225,0.0611852318209043
1,"OLB","Thomas Davis",2506352,"3.4",2,-0.00165546733033095,0.0595745015745029
1,"OLB","Thomas Davis",2506352,"3.5",1,0.125831184647539,0.0198776229448089
1,"OLB","Thomas Davis",2506352,"3.6",1,0.191622644243731,0.000194801195079176
1,"OLB","Thomas Davis",2506352,"3.7",1,0.240883098078717,-0.014208497798112
1,"OLB","Thomas Davis",2506352,"3.8",1,0.289237308570871,-0.0280749037345928
1,"OLB","Thomas Davis",2506352,"3.9",1,0.328474659976429,-0.0391326836600172
1,"OLB","Thomas Davis",2506352,"4",1,0.361511313480141,-0.0483103907683848
1,"OLB","Thomas Davis",2506352,"4.1",1,0.387368255567422,-0.0554101757971779
1,"OLB","Thomas Davis",2506352,"4.2",1,0.387368255567422,-0.0554101757971779
1,"ILB","Todd Davis",2550930,"0.1",140,0.13573883839618,0.0303658095731388
1,"ILB","Todd Davis",2550930,"0.2",140,0.166150239329399,0.0216626206016639
1,"ILB","Todd Davis",2550930,"0.3",140,0.192448026328952,0.0140303472321574
1,"ILB","Todd Davis",2550930,"0.4",140,0.215595516750737,0.00677940053904634
1,"ILB","Todd Davis",2550930,"0.5",140,0.242007589569838,-0.000878993803354412
1,"ILB","Todd Davis",2550930,"0.6",128,0.239070087945729,-0.000818520863330503
1,"ILB","Todd Davis",2550930,"0.7",115,0.244872690783653,-0.00305400304963275
1,"ILB","Todd Davis",2550930,"0.8",105,0.271849320723984,-0.0106966609417116
1,"ILB","Todd Davis",2550930,"0.9",92,0.258615348396469,-0.00886394923622895
1,"ILB","Todd Davis",2550930,"1",80,0.316831236701961,-0.0268170702099641
1,"ILB","Todd Davis",2550930,"1.1",74,0.355853836884944,-0.0381850325297358
1,"ILB","Todd Davis",2550930,"1.2",62,0.363992604522672,-0.0401579540429476
1,"ILB","Todd Davis",2550930,"1.3",57,0.373718233789049,-0.0426656921926876
1,"ILB","Todd Davis",2550930,"1.4",48,0.393872771749133,-0.0497659828842823
1,"ILB","Todd Davis",2550930,"1.5",39,0.40379840856208,-0.053532882892933
1,"ILB","Todd Davis",2550930,"1.6",31,0.37662373986738,-0.0462966633128471
1,"ILB","Todd Davis",2550930,"1.7",29,0.384338530361369,-0.0481384864181809
1,"ILB","Todd Davis",2550930,"1.8",21,0.442901741724007,-0.066781278703675
1,"ILB","Todd Davis",2550930,"1.9",17,0.401005014485984,-0.0553868794910343
1,"ILB","Todd Davis",2550930,"2",15,0.410001819333423,-0.0578614196255538
1,"ILB","Todd Davis",2550930,"2.1",12,0.372520310735917,-0.0479015745411001
1,"ILB","Todd Davis",2550930,"2.2",9,0.354058976569245,-0.0424035000666323
1,"ILB","Todd Davis",2550930,"2.3",8,0.318198594323234,-0.0325398819736313
1,"ILB","Todd Davis",2550930,"2.4",7,0.329635943506178,-0.0352722910120111
1,"ILB","Todd Davis",2550930,"2.5",7,0.329635943506178,-0.0352722910120111
1,"ILB","Todd Davis",2550930,"2.6",7,0.329635943506178,-0.0352722910120111
1,"ILB","Todd Davis",2550930,"2.7",6,0.33377744849775,-0.0357380591770952
1,"ILB","Todd Davis",2550930,"2.8",5,0.374461940797209,-0.0465872030350529
1,"ILB","Todd Davis",2550930,"2.9",5,0.374461940797209,-0.0465872030350529
1,"ILB","Todd Davis",2550930,"3",5,0.374461940797209,-0.0465872030350529
1,"ILB","Todd Davis",2550930,"3.1",3,0.426201006052315,-0.0600880564621879
1,"ILB","Todd Davis",2550930,"3.2",3,0.426201006052315,-0.0600880564621879
1,"ILB","Todd Davis",2550930,"3.3",2,0.192719300581415,0.000263127617103797
1,"ILB","Todd Davis",2550930,"3.4",2,0.192719300581415,0.000263127617103797
1,"ILB","Todd Davis",2550930,"3.5",2,0.361416277548958,-0.0448555049897346
1,"ILB","Todd Davis",2550930,"3.6",1,0.111038118470933,0.0243747596743911
1,"ILB","Todd Davis",2550930,"3.7",1,0.111038118470933,0.0243747596743911
1,"ILB","Todd Davis",2550930,"3.8",1,0.111038118470933,0.0243747596743911
1,"ILB","Todd Davis",2550930,"3.9",1,0.111038118470933,0.0243747596743911
1,"ILB","Todd Davis",2550930,"4",1,0.111038118470933,0.0243747596743911
1,"ILB","Todd Davis",2550930,"4.1",1,0.111038118470933,0.0243747596743911
1,"ILB","Todd Davis",2550930,"4.2",1,0.111038118470933,0.0243747596743911
1,"ILB","Todd Davis",2550930,"4.3",1,0.178578414772839,0.00405635524392531
1,"ILB","Todd Davis",2550930,"4.4",1,0.527166517429713,-0.0925650356551486
1,"ILB","Todd Davis",2550930,"4.5",1,0.763967732286162,-0.151049595729191
1,"ILB","Todd Davis",2550930,"4.6",1,0.897626181287556,-0.181791950916415
1,"ILB","Todd Davis",2550930,"4.7",1,0.986647776144342,-0.201432681131113
1,"ILB","Todd Davis",2550930,"4.8",1,1.02604759016334,-0.209922992401976
1,"ILB","Todd Davis",2550930,"4.9",1,1.06020573116893,-0.217186534727086
1,"ILB","Todd Davis",2550930,"5",1,1.08821046182608,-0.223075640867192
1,"ILB","Todd Davis",2550930,"5.1",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"5.2",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"5.3",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"5.4",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"5.5",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"5.6",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"5.7",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"5.8",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"5.9",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"6",1,1.1032853180874,-0.226221529865332
1,"ILB","Todd Davis",2550930,"6.1",1,1.1032853180874,-0.226221529865332
1,"SS","Tony Jefferson",2540164,"0.1",79,0.0824837974370497,0.0441033044188177
1,"SS","Tony Jefferson",2540164,"0.2",79,0.136452849447884,0.0275569808496982
1,"SS","Tony Jefferson",2540164,"0.3",79,0.183839741519632,0.0141563779622332
1,"SS","Tony Jefferson",2540164,"0.4",79,0.218247502866249,0.00463473792065428
1,"SS","Tony Jefferson",2540164,"0.5",79,0.244419258550407,-0.00251549959574336
1,"SS","Tony Jefferson",2540164,"0.6",74,0.290170782854086,-0.0151031482452799
1,"SS","Tony Jefferson",2540164,"0.7",61,0.287908266854483,-0.0144704150669997
1,"SS","Tony Jefferson",2540164,"0.8",55,0.302119495641346,-0.017624900419846
1,"SS","Tony Jefferson",2540164,"0.9",39,0.201028773965095,0.00995178947412511
1,"SS","Tony Jefferson",2540164,"1",33,0.214694635518368,0.00689647487470709
1,"SS","Tony Jefferson",2540164,"1.1",32,0.231736692231583,0.00196506216861345
1,"SS","Tony Jefferson",2540164,"1.2",29,0.170852117420598,0.0175780230988308
1,"SS","Tony Jefferson",2540164,"1.3",25,0.197688854592799,0.0114004961831648
1,"SS","Tony Jefferson",2540164,"1.4",22,0.236131108668468,0.000716726793875658
1,"SS","Tony Jefferson",2540164,"1.5",22,0.255324653637665,-0.0053205804771248
1,"SS","Tony Jefferson",2540164,"1.6",18,0.185820696021089,0.0128875792880227
1,"SS","Tony Jefferson",2540164,"1.7",15,0.155723696552964,0.0175904377170187
1,"SS","Tony Jefferson",2540164,"1.8",13,0.160654663943425,0.0170037939876651
1,"SS","Tony Jefferson",2540164,"1.9",13,0.17108754474413,0.013835778908747
1,"SS","Tony Jefferson",2540164,"2",13,0.182723098212025,0.0104057748610696
1,"SS","Tony Jefferson",2540164,"2.1",10,0.070137337203777,0.041374195282379
1,"SS","Tony Jefferson",2540164,"2.2",10,0.0781541616672384,0.0391185641917958
1,"SS","Tony Jefferson",2540164,"2.3",8,0.0445714449366045,0.0502744696948149
1,"SS","Tony Jefferson",2540164,"2.4",8,0.0500472779906685,0.0487771463036118
1,"SS","Tony Jefferson",2540164,"2.5",8,0.0530863026970428,0.047957276712104
1,"SS","Tony Jefferson",2540164,"2.6",8,0.0564668712580417,0.047054464774466
1,"SS","Tony Jefferson",2540164,"2.7",8,0.0593710895420866,0.046286516236472
1,"SS","Tony Jefferson",2540164,"2.8",8,0.0609906995732528,0.0458612914159682
1,"SS","Tony Jefferson",2540164,"2.9",7,-0.000924293465652329,0.0644183378725418
1,"SS","Tony Jefferson",2540164,"3",7,-0.000924293465652329,0.0644183378725418
1,"SS","Tony Jefferson",2540164,"3.1",7,0.00107473630997167,0.0637341223153966
1,"SS","Tony Jefferson",2540164,"3.2",7,0.00174250548123453,0.0635064484418081
1,"SS","Tony Jefferson",2540164,"3.3",7,0.00174250548123453,0.0635064484418081
1,"SS","Tony Jefferson",2540164,"3.4",7,0.00174250548123453,0.0635064484418081
1,"SS","Tony Jefferson",2540164,"3.5",7,0.00174250548123453,0.0635064484418081
1,"SS","Tony Jefferson",2540164,"3.6",6,0.0770993846479868,0.0379397064413286
1,"SS","Tony Jefferson",2540164,"3.7",4,0.110597563544701,0.026419782635864
1,"SS","Tony Jefferson",2540164,"3.8",4,0.110597563544701,0.026419782635864
1,"SS","Tony Jefferson",2540164,"3.9",3,0.116969826893772,0.0251059743964239
1,"SS","Tony Jefferson",2540164,"4",2,0.255525475927222,-0.018230589912125
1,"SS","Tony Jefferson",2540164,"4.1",2,0.255525475927222,-0.018230589912125
1,"SS","Tony Jefferson",2540164,"4.2",1,0.19567792937795,-0.00100162518980863
1,"SS","Tony Jefferson",2540164,"4.3",1,0.19567792937795,-0.00100162518980863
1,"SS","Tony Jefferson",2540164,"4.4",1,0.19567792937795,-0.00100162518980863
1,"SS","Tony Jefferson",2540164,"4.5",1,0.19567792937795,-0.00100162518980863
1,"SS","Tony Jefferson",2540164,"4.6",1,0.19567792937795,-0.00100162518980863
1,"SS","Tony Jefferson",2540164,"4.7",1,0.19567792937795,-0.00100162518980863
1,"CB","Torry McTyer",2559053,"0.1",58,0.235656397846599,0.00165895727769633
1,"CB","Torry McTyer",2559053,"0.2",58,0.248922329402969,-0.00182515014334124
1,"CB","Torry McTyer",2559053,"0.3",58,0.259776123327188,-0.00473785720276102
1,"CB","Torry McTyer",2559053,"0.4",58,0.270644036960582,-0.00769132072176517
1,"CB","Torry McTyer",2559053,"0.5",58,0.279737718995263,-0.0100860024555381
1,"CB","Torry McTyer",2559053,"0.6",56,0.294298098147828,-0.0138309259615875
1,"CB","Torry McTyer",2559053,"0.7",53,0.303009188236603,-0.0154841295920702
1,"CB","Torry McTyer",2559053,"0.8",52,0.335813059694713,-0.0261449974145074
1,"CB","Torry McTyer",2559053,"0.9",48,0.307274024970423,-0.0205514931473834
1,"CB","Torry McTyer",2559053,"1",45,0.317097804295711,-0.0234789315801994
1,"CB","Torry McTyer",2559053,"1.1",40,0.335617528417053,-0.0289309204709155
1,"CB","Torry McTyer",2559053,"1.2",35,0.384972735906452,-0.0416783605829072
1,"CB","Torry McTyer",2559053,"1.3",35,0.4101955754522,-0.048029608366194
1,"CB","Torry McTyer",2559053,"1.4",29,0.374831809299301,-0.038850350222992
1,"CB","Torry McTyer",2559053,"1.5",28,0.372945884006181,-0.0378335756070878
1,"CB","Torry McTyer",2559053,"1.6",24,0.340481069155749,-0.0277572135210757
1,"CB","Torry McTyer",2559053,"1.7",22,0.381740886034837,-0.0375479487210499
1,"CB","Torry McTyer",2559053,"1.8",20,0.407585478731688,-0.0430910249535243
1,"CB","Torry McTyer",2559053,"1.9",18,0.411219312817093,-0.0443667862374085
1,"CB","Torry McTyer",2559053,"2",17,0.469672584031028,-0.0606741604316366
1,"CB","Torry McTyer",2559053,"2.1",17,0.515233862664626,-0.0737056167612434
1,"CB","Torry McTyer",2559053,"2.2",16,0.580764200508357,-0.0900173459395883
1,"CB","Torry McTyer",2559053,"2.3",14,0.605287739793982,-0.0946855462279678
1,"CB","Torry McTyer",2559053,"2.4",12,0.613428905134133,-0.0939445264680566
1,"CB","Torry McTyer",2559053,"2.5",10,0.719033849463835,-0.119303250593863
1,"CB","Torry McTyer",2559053,"2.6",9,0.538526637008574,-0.0837500736919406
1,"CB","Torry McTyer",2559053,"2.7",8,0.560425749709836,-0.088134155498518
1,"CB","Torry McTyer",2559053,"2.8",8,0.561371475064204,-0.0884027416245479
1,"CB","Torry McTyer",2559053,"2.9",8,0.561371475064204,-0.0884027416245479
1,"CB","Torry McTyer",2559053,"3",7,0.546229300002367,-0.082769301498089
1,"CB","Torry McTyer",2559053,"3.1",7,0.546229300002367,-0.082769301498089
1,"CB","Torry McTyer",2559053,"3.2",7,0.546229300002367,-0.082769301498089
1,"CB","Torry McTyer",2559053,"3.3",7,0.546229300002367,-0.082769301498089
1,"CB","Torry McTyer",2559053,"3.4",5,0.355022324736181,-0.0326569028200715
1,"CB","Torry McTyer",2559053,"3.5",3,0.491890400706277,-0.0636984747024207
1,"CB","Torry McTyer",2559053,"3.6",3,0.491890400706277,-0.0636984747024207
1,"CB","Torry McTyer",2559053,"3.7",3,0.491890400706277,-0.0636984747024207
1,"CB","Torry McTyer",2559053,"3.8",3,0.491890400706277,-0.0636984747024207
1,"CB","Torry McTyer",2559053,"3.9",2,0.849707952205829,-0.162414153704899
1,"CB","Torry McTyer",2559053,"4",2,0.849707952205829,-0.162414153704899
1,"CB","Torry McTyer",2559053,"4.1",2,0.849707952205829,-0.162414153704899
1,"CB","Torry McTyer",2559053,"4.2",2,0.849707952205829,-0.162414153704899
1,"CB","Torry McTyer",2559053,"4.3",2,0.849707952205829,-0.162414153704899
1,"CB","Torry McTyer",2559053,"4.4",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"4.5",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"4.6",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"4.7",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"4.8",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"4.9",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"5",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"5.1",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"5.2",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"5.3",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"5.4",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"5.5",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"5.6",1,0.403758375355827,-0.0598730755948292
1,"CB","Torry McTyer",2559053,"5.7",1,0.403758375355827,-0.0598730755948292
1,"CB","Trae Waynes",2552448,"0.1",85,-0.00917747065955047,0.0784661319661537
1,"CB","Trae Waynes",2552448,"0.2",85,0.00379768133387796,0.0743379909345353
1,"CB","Trae Waynes",2552448,"0.3",85,0.0185326604502744,0.0694807193017124
1,"CB","Trae Waynes",2552448,"0.4",85,0.0292093442207712,0.0657075864868779
1,"CB","Trae Waynes",2552448,"0.5",85,0.0421918042262751,0.0609934923911259
1,"CB","Trae Waynes",2552448,"0.6",82,0.0160162749731587,0.0657686061776633
1,"CB","Trae Waynes",2552448,"0.7",79,0.0465307495688356,0.055447712696864
1,"CB","Trae Waynes",2552448,"0.8",73,0.0583667239465205,0.0524979240541674
1,"CB","Trae Waynes",2552448,"0.9",70,0.0832986551315719,0.0445947694501913
1,"CB","Trae Waynes",2552448,"1",66,0.116462129375326,0.0341482391371977
1,"CB","Trae Waynes",2552448,"1.1",62,0.131607454476653,0.0292934140571423
1,"CB","Trae Waynes",2552448,"1.2",57,0.125425930517025,0.0303302533748627
1,"CB","Trae Waynes",2552448,"1.3",52,0.140652294614516,0.0255786629251618
1,"CB","Trae Waynes",2552448,"1.4",47,0.134420511682597,0.0253830444824836
1,"CB","Trae Waynes",2552448,"1.5",43,0.184227573826488,0.0103152653629853
1,"CB","Trae Waynes",2552448,"1.6",42,0.217330574334317,0.000514317071570922
1,"CB","Trae Waynes",2552448,"1.7",40,0.254263838191832,-0.00945795064642146
1,"CB","Trae Waynes",2552448,"1.8",39,0.276882410090886,-0.015056383279687
1,"CB","Trae Waynes",2552448,"1.9",34,0.313232033979164,-0.0234775627366338
1,"CB","Trae Waynes",2552448,"2",32,0.356889283486935,-0.0335072038999119
1,"CB","Trae Waynes",2552448,"2.1",29,0.419202540286122,-0.0486699810389408
1,"CB","Trae Waynes",2552448,"2.2",26,0.449626996703376,-0.0548363317068008
1,"CB","Trae Waynes",2552448,"2.3",23,0.444958806297416,-0.0510429635015066
1,"CB","Trae Waynes",2552448,"2.4",21,0.473133480504101,-0.0557964224179827
1,"CB","Trae Waynes",2552448,"2.5",21,0.484934519777254,-0.0578472361749956
1,"CB","Trae Waynes",2552448,"2.6",19,0.576035542722298,-0.0819601196578282
1,"CB","Trae Waynes",2552448,"2.7",17,0.554309786384791,-0.0734308954654333
1,"CB","Trae Waynes",2552448,"2.8",16,0.622906316648458,-0.0918363717406137
1,"CB","Trae Waynes",2552448,"2.9",16,0.633858407908299,-0.093803167834534
1,"CB","Trae Waynes",2552448,"3",13,0.658289614770406,-0.0932513837362045
1,"CB","Trae Waynes",2552448,"3.1",12,0.6700802978658,-0.0922197262633591
1,"CB","Trae Waynes",2552448,"3.2",12,0.683603354374794,-0.0942968708284979
1,"CB","Trae Waynes",2552448,"3.3",11,0.572129035509556,-0.0688047826430457
1,"CB","Trae Waynes",2552448,"3.4",8,0.66381195182488,-0.0808703824712169
1,"CB","Trae Waynes",2552448,"3.5",7,0.651258718767434,-0.0706599622365432
1,"CB","Trae Waynes",2552448,"3.6",6,0.222019024721594,0.0138209239157582
1,"CB","Trae Waynes",2552448,"3.7",6,0.222019024721594,0.0138209239157582
1,"CB","Trae Waynes",2552448,"3.8",5,0.23711945251664,0.0138584288652919
1,"CB","Trae Waynes",2552448,"3.9",5,0.23711945251664,0.0138584288652919
1,"CB","Trae Waynes",2552448,"4",5,0.23711945251664,0.0138584288652919
1,"CB","Trae Waynes",2552448,"4.1",4,0.309573732111811,-0.0016730218165863
1,"CB","Trae Waynes",2552448,"4.2",3,0.480895937859633,-0.0445612005765942
1,"CB","Trae Waynes",2552448,"4.3",3,0.480895937859633,-0.0445612005765942
1,"CB","Trae Waynes",2552448,"4.4",3,0.480895937859633,-0.0445612005765942
1,"CB","Trae Waynes",2552448,"4.5",3,0.489483329441262,-0.0472933385183714
1,"CB","Trae Waynes",2552448,"4.6",2,-0.0312532096928745,0.0723587530610591
1,"CB","Trae Waynes",2552448,"4.7",2,0.00965985797219499,0.0604806237679558
1,"CB","Trae Waynes",2552448,"4.8",2,0.0365080002078045,0.0528933156446295
1,"CB","Trae Waynes",2552448,"4.9",2,0.0365080002078045,0.0528933156446295
1,"CB","Trae Waynes",2552448,"5",2,0.0365080002078045,0.0528933156446295
1,"CB","Trae Waynes",2552448,"5.1",2,0.0365080002078045,0.0528933156446295
1,"CB","Trae Waynes",2552448,"5.2",1,-0.0562883634820596,0.0771550296023331
1,"CB","Tramaine Brock",2507917,"0.1",63,0.0133757058848517,0.0726038218984817
1,"CB","Tramaine Brock",2507917,"0.2",63,0.0171062957529778,0.0713970427143316
1,"CB","Tramaine Brock",2507917,"0.3",63,0.024790885110655,0.0689227603060274
1,"CB","Tramaine Brock",2507917,"0.4",63,0.030531746777078,0.0671213105801123
1,"CB","Tramaine Brock",2507917,"0.5",63,0.0388074645309288,0.0639974491224742
1,"CB","Tramaine Brock",2507917,"0.6",57,0.0287243552284572,0.0676402167267193
