"qualifying","position","displayName","nflId_def","time_after_snap","count","avg_max_epa","max_time_after_snap","avg_max_epa_pred"
1,"CB","Marcus Peters",2552488,"6.8",1,0.328137021749486,7.7,0.554717786261938
1,"CB","Marcus Peters",2552488,"6.9",1,0.328137021749486,7.7,0.555832385806135
1,"CB","Marcus Peters",2552488,"7",1,0.328137021749486,7.7,0.556938394324424
1,"CB","Marcus Peters",2552488,"7.1",1,0.328137021749486,7.7,0.55803736184564
1,"CB","Marcus Peters",2552488,"7.2",1,0.328137021749486,7.7,0.559130838398624
1,"CB","Marcus Peters",2552488,"7.3",1,0.328137021749486,7.7,0.560220374012211
1,"CB","Marcus Peters",2552488,"7.4",1,0.328137021749486,7.7,0.56130751871524
1,"CB","Marlon Humphrey",2558067,"0.5",275,-0.274757697762267,6.8,-0.304044789131302
1,"CB","Marlon Humphrey",2558067,"0.6",275,-0.265086497338862,6.8,-0.272607697386297
1,"CB","Marlon Humphrey",2558067,"0.7",275,-0.251286913928099,6.8,-0.24116539104654
1,"CB","Marlon Humphrey",2558067,"0.8",275,-0.230691954102518,6.8,-0.20976488406091
1,"CB","Marlon Humphrey",2558067,"0.9",275,-0.204511093220495,6.8,-0.178453190378288
1,"CB","Marlon Humphrey",2558067,"1",275,-0.174262186849546,6.8,-0.147277323947556
1,"CB","Marlon Humphrey",2558067,"1.1",274,-0.140995448965547,6.8,-0.116284298717594
1,"CB","Marlon Humphrey",2558067,"1.2",273,-0.103265349882189,6.8,-0.085521128637283
1,"CB","Marlon Humphrey",2558067,"1.3",270,-0.0647899196077836,6.8,-0.05503520247884
1,"CB","Marlon Humphrey",2558067,"1.4",267,-0.0284982003712569,6.8,-0.0248963984146201
1,"CB","Marlon Humphrey",2558067,"1.5",263,0.00259926177211818,6.8,0.0047905468128067
1,"CB","Marlon Humphrey",2558067,"1.6",257,0.0316504351168674,6.8,0.0339178978741853
1,"CB","Marlon Humphrey",2558067,"1.7",247,0.0696601687301297,6.8,0.06237791944026
1,"CB","Marlon Humphrey",2558067,"1.8",239,0.100453022482031,6.8,0.090062876181776
1,"CB","Marlon Humphrey",2558067,"1.9",229,0.131087806726461,6.8,0.116865032769478
1,"CB","Marlon Humphrey",2558067,"2",223,0.151313167231047,6.8,0.14267665387411
1,"CB","Marlon Humphrey",2558067,"2.1",207,0.187044832476272,6.8,0.167397105329417
1,"CB","Marlon Humphrey",2558067,"2.2",194,0.20636637176101,6.8,0.19100830398901
1,"CB","Marlon Humphrey",2558067,"2.3",186,0.229585896410444,6.8,0.213545425428996
1,"CB","Marlon Humphrey",2558067,"2.4",170,0.275027054946826,6.8,0.235044532870856
1,"CB","Marlon Humphrey",2558067,"2.5",155,0.295609541487116,6.8,0.25554168953607
1,"CB","Marlon Humphrey",2558067,"2.6",143,0.327322541910204,6.8,0.275072958646122
1,"CB","Marlon Humphrey",2558067,"2.7",124,0.308505181445573,6.8,0.293674403422492
1,"CB","Marlon Humphrey",2558067,"2.8",110,0.326006047988029,6.8,0.311382087086661
1,"CB","Marlon Humphrey",2558067,"2.9",101,0.345961029527087,6.8,0.328235479577476
1,"CB","Marlon Humphrey",2558067,"3",93,0.371014670137244,6.8,0.344287677703246
1,"CB","Marlon Humphrey",2558067,"3.1",83,0.381819736705326,6.8,0.359595184989644
1,"CB","Marlon Humphrey",2558067,"3.2",67,0.422839727889432,6.8,0.374214504962342
1,"CB","Marlon Humphrey",2558067,"3.3",59,0.451651849037318,6.8,0.388202141147015
1,"CB","Marlon Humphrey",2558067,"3.4",52,0.434796395676734,6.8,0.401614597069335
1,"CB","Marlon Humphrey",2558067,"3.5",42,0.431892511789664,6.8,0.414508376254977
1,"CB","Marlon Humphrey",2558067,"3.6",40,0.429545636184958,6.8,0.426939828931078
1,"CB","Marlon Humphrey",2558067,"3.7",36,0.441340194997856,6.8,0.438956107412683
1,"CB","Marlon Humphrey",2558067,"3.8",34,0.444271267908719,6.8,0.450590107251091
1,"CB","Marlon Humphrey",2558067,"3.9",34,0.445211872734535,6.8,0.461873497609322
1,"CB","Marlon Humphrey",2558067,"4",33,0.467619230560107,6.8,0.472837947650394
1,"CB","Marlon Humphrey",2558067,"4.1",33,0.468127707822532,6.8,0.483515126537329
1,"CB","Marlon Humphrey",2558067,"4.2",31,0.482925525463222,6.8,0.493936703433145
1,"CB","Marlon Humphrey",2558067,"4.3",31,0.487444892710065,6.8,0.504134347500862
1,"CB","Marlon Humphrey",2558067,"4.4",27,0.459542252202957,6.8,0.514138932090005
1,"CB","Marlon Humphrey",2558067,"4.5",26,0.440929545316461,6.8,0.523972079218231
1,"CB","Marlon Humphrey",2558067,"4.6",23,0.455995288871983,6.8,0.533649442301989
1,"CB","Marlon Humphrey",2558067,"4.7",21,0.457535036279027,6.8,0.543186575281041
1,"CB","Marlon Humphrey",2558067,"4.8",16,0.521522129613986,6.8,0.552599032095151
1,"CB","Marlon Humphrey",2558067,"4.9",16,0.525320198466097,6.8,0.56190236668408
1,"CB","Marlon Humphrey",2558067,"5",16,0.534640119243606,6.8,0.571112132987593
1,"CB","Marlon Humphrey",2558067,"5.1",15,0.579388345150479,6.8,0.580243884945451
1,"CB","Marlon Humphrey",2558067,"5.2",13,0.516708814816059,6.8,0.589311778259018
1,"CB","Marlon Humphrey",2558067,"5.3",12,0.414530777183888,6.8,0.598324375676058
1,"CB","Marlon Humphrey",2558067,"5.4",10,0.364665668025979,6.8,0.607288841705935
1,"CB","Marlon Humphrey",2558067,"5.5",10,0.372970560456656,6.8,0.616212340858013
1,"CB","Marlon Humphrey",2558067,"5.6",9,0.443939605811473,6.8,0.625102037641658
1,"CB","Marlon Humphrey",2558067,"5.7",9,0.489103337006129,6.8,0.633965096566233
1,"CB","Marlon Humphrey",2558067,"5.8",9,0.527385152214227,6.8,0.642808682141103
1,"CB","Marlon Humphrey",2558067,"5.9",7,0.517347454353566,6.8,0.651639923923936
1,"CB","Marlon Humphrey",2558067,"6",6,0.466601680797778,6.8,0.660463854370633
1,"CB","Marlon Humphrey",2558067,"6.1",6,0.467804042194774,6.8,0.669282255429355
1,"CB","Marlon Humphrey",2558067,"6.2",5,0.449241701396277,6.8,0.678096629434694
1,"CB","Marlon Humphrey",2558067,"6.3",4,0.420416039344714,6.8,0.686908478721241
1,"CB","Marlon Humphrey",2558067,"6.4",4,0.420416039344714,6.8,0.69571930562359
1,"CB","Marlon Humphrey",2558067,"6.5",4,0.420416039344714,6.8,0.704530612476331
1,"CB","Marlon Humphrey",2558067,"6.6",3,0.470041439810888,6.8,0.713343901614056
1,"CB","Marlon Humphrey",2558067,"6.7",2,0.591560321846796,6.8,0.722160578756078
1,"CB","Marlon Humphrey",2558067,"6.8",1,1.06203200089769,6.8,0.730980926469082
1,"CB","Marlon Humphrey",2558067,"6.9",1,1.06203200089769,6.8,0.739804502705153
1,"CB","Marlon Humphrey",2558067,"7",1,1.06203200089769,6.8,0.748630853339467
1,"CB","Marlon Humphrey",2558067,"7.1",1,1.06203200089769,6.8,0.757459524247202
1,"CB","Marlon Humphrey",2558067,"7.2",1,1.06203200089769,6.8,0.766290061303534
1,"CB","Marlon Humphrey",2558067,"7.3",1,1.06203200089769,6.8,0.775122010383638
1,"CB","Marlon Humphrey",2558067,"7.4",1,1.06203200089769,6.8,0.78395491736269
1,"SS","Marqui Christian",2556277,"0.5",129,-0.0145174126882644,6.2,0.0174084449513239
1,"SS","Marqui Christian",2556277,"0.6",129,0.000588524989899809,6.2,0.0373318635477182
1,"SS","Marqui Christian",2556277,"0.7",129,0.0176124279853257,6.2,0.0572067969125466
1,"SS","Marqui Christian",2556277,"0.8",129,0.0385358935932691,6.2,0.077006187859177
1,"SS","Marqui Christian",2556277,"0.9",129,0.0586390668053512,6.2,0.0967029792009777
1,"SS","Marqui Christian",2556277,"1",129,0.080546317873395,6.2,0.116270113751317
1,"SS","Marqui Christian",2556277,"1.1",129,0.101195587006277,6.2,0.135680534323562
1,"SS","Marqui Christian",2556277,"1.2",129,0.12961927805335,6.2,0.154907183731081
1,"SS","Marqui Christian",2556277,"1.3",129,0.163835815124913,6.2,0.173923050263862
1,"SS","Marqui Christian",2556277,"1.4",127,0.201140777307013,6.2,0.192703850808999
1,"SS","Marqui Christian",2556277,"1.5",125,0.229592541911044,6.2,0.211229531579107
1,"SS","Marqui Christian",2556277,"1.6",123,0.264672089258164,6.2,0.22948040259975
1,"SS","Marqui Christian",2556277,"1.7",120,0.298778100311033,6.2,0.247436773896489
1,"SS","Marqui Christian",2556277,"1.8",118,0.324643049177762,6.2,0.265078955494888
1,"SS","Marqui Christian",2556277,"1.9",112,0.342269710435409,6.2,0.28238725742051
1,"SS","Marqui Christian",2556277,"2",108,0.369016926194826,6.2,0.299341989698917
1,"SS","Marqui Christian",2556277,"2.1",106,0.385475427957577,6.2,0.315925455473752
1,"SS","Marqui Christian",2556277,"2.2",100,0.42237392524487,6.2,0.332143127886334
1,"SS","Marqui Christian",2556277,"2.3",92,0.424852614109655,6.2,0.348015428463584
1,"SS","Marqui Christian",2556277,"2.4",86,0.421086072953759,6.2,0.363563027872181
1,"SS","Marqui Christian",2556277,"2.5",84,0.43524375571473,6.2,0.378806596778803
1,"SS","Marqui Christian",2556277,"2.6",78,0.433055359635768,6.2,0.393766805850129
1,"SS","Marqui Christian",2556277,"2.7",69,0.415174314231387,6.2,0.408464325752838
1,"SS","Marqui Christian",2556277,"2.8",56,0.41768036393414,6.2,0.42291982715361
1,"SS","Marqui Christian",2556277,"2.9",52,0.425053238703483,6.2,0.437153789863451
1,"SS","Marqui Christian",2556277,"3",40,0.408596828190822,6.2,0.451185930270679
1,"SS","Marqui Christian",2556277,"3.1",34,0.390622628549838,6.2,0.46503577390794
1,"SS","Marqui Christian",2556277,"3.2",32,0.352551959568117,6.2,0.478722846307878
1,"SS","Marqui Christian",2556277,"3.3",26,0.389584516825757,6.2,0.49226667300314
1,"SS","Marqui Christian",2556277,"3.4",22,0.423930229186186,6.2,0.505686779526369
1,"SS","Marqui Christian",2556277,"3.5",22,0.424145556040217,6.2,0.519002691410213
1,"SS","Marqui Christian",2556277,"3.6",21,0.42941368833116,6.2,0.532233864809909
1,"SS","Marqui Christian",2556277,"3.7",17,0.468093684157142,6.2,0.545395593236252
1,"SS","Marqui Christian",2556277,"3.8",15,0.433549675443449,6.2,0.558496718101154
1,"SS","Marqui Christian",2556277,"3.9",13,0.489466268973362,6.2,0.571545525797266
1,"SS","Marqui Christian",2556277,"4",12,0.484270951319404,6.2,0.584550302717239
1,"SS","Marqui Christian",2556277,"4.1",11,0.506549260118809,6.2,0.597519335253725
1,"SS","Marqui Christian",2556277,"4.2",11,0.506549260118809,6.2,0.610460909799376
1,"SS","Marqui Christian",2556277,"4.3",11,0.506549260118809,6.2,0.623383312746842
1,"SS","Marqui Christian",2556277,"4.4",11,0.506549260118809,6.2,0.636294529528495
1,"SS","Marqui Christian",2556277,"4.5",11,0.506549260118809,6.2,0.649199046913435
1,"SS","Marqui Christian",2556277,"4.6",11,0.506549260118809,6.2,0.662099094468652
1,"SS","Marqui Christian",2556277,"4.7",10,0.540436432216308,6.2,0.674996864141102
1,"SS","Marqui Christian",2556277,"4.8",9,0.65581022392792,6.2,0.687894547877742
1,"SS","Marqui Christian",2556277,"4.9",9,0.65581022392792,6.2,0.700794337625527
1,"SS","Marqui Christian",2556277,"5",9,0.65581022392792,6.2,0.713698425331412
1,"SS","Marqui Christian",2556277,"5.1",9,0.65581022392792,6.2,0.726609002942353
1,"SS","Marqui Christian",2556277,"5.2",8,0.701701613430731,6.2,0.739527897592561
1,"SS","Marqui Christian",2556277,"5.3",7,0.796783965714074,6.2,0.752455477165256
1,"SS","Marqui Christian",2556277,"5.4",7,0.803196573779072,6.2,0.765391744730918
1,"SS","Marqui Christian",2556277,"5.5",6,0.916118822257631,6.2,0.778336703360022
1,"SS","Marqui Christian",2556277,"5.6",5,0.851164514754069,6.2,0.791290356123045
1,"SS","Marqui Christian",2556277,"5.7",3,0.537977250706574,6.2,0.804252706090463
1,"SS","Marqui Christian",2556277,"5.8",2,0.529478111079801,6.2,0.817223756332754
1,"SS","Marqui Christian",2556277,"5.9",2,0.529478111079801,6.2,0.830203505439002
1,"SS","Marqui Christian",2556277,"6",2,0.529478111079801,6.2,0.84319168311473
1,"SS","Marqui Christian",2556277,"6.1",2,0.529478111079801,6.2,0.856187602295946
1,"SS","Marqui Christian",2556277,"6.2",1,1.11823669337396,6.2,0.869190540067514
1,"SS","Marqui Christian",2556277,"6.3",1,1.11823669337396,6.2,0.882199773514299
1,"SS","Marqui Christian",2556277,"6.4",1,1.11823669337396,6.2,0.895214579721165
1,"SS","Marqui Christian",2556277,"6.5",1,1.11823669337396,6.2,0.90823423577298
1,"SS","Marqui Christian",2556277,"6.6",1,1.11823669337396,6.2,0.921258018754606
1,"SS","Marqui Christian",2556277,"6.7",1,1.11823669337396,6.2,0.93428522246447
1,"SS","Marqui Christian",2556277,"6.8",1,1.11823669337396,6.2,0.947315334996135
1,"SS","Marqui Christian",2556277,"6.9",1,1.11823669337396,6.2,0.960347969794866
1,"SS","Marqui Christian",2556277,"7",1,1.11823669337396,6.2,0.973382742395123
1,"SS","Marqui Christian",2556277,"7.1",1,1.11823669337396,6.2,0.986419268331367
1,"SS","Marqui Christian",2556277,"7.2",1,1.11823669337396,6.2,0.999457163138058
1,"SS","Marqui Christian",2556277,"7.3",1,1.11823669337396,6.2,1.01249604234966
1,"SS","Marqui Christian",2556277,"7.4",1,1.11823669337396,6.2,1.02553552150062
1,"CB","Marshon Lattimore",2558061,"0.5",325,-0.161977099372613,7.1,-0.169670938875037
1,"CB","Marshon Lattimore",2558061,"0.6",325,-0.151908417178146,7.1,-0.153785420311448
1,"CB","Marshon Lattimore",2558061,"0.7",325,-0.13679392966775,7.1,-0.134484844470292
1,"CB","Marshon Lattimore",2558061,"0.8",325,-0.116147512827711,7.1,-0.112023977867597
1,"CB","Marshon Lattimore",2558061,"0.9",325,-0.0910314506349561,7.1,-0.0866575870193892
1,"CB","Marshon Lattimore",2558061,"1",325,-0.0629242839323214,7.1,-0.0586404384416968
1,"CB","Marshon Lattimore",2558061,"1.1",325,-0.0311883820322298,7.1,-0.0282272986505468
1,"CB","Marshon Lattimore",2558061,"1.2",324,0.00345731457804853,7.1,0.00432706583803365
1,"CB","Marshon Lattimore",2558061,"1.3",322,0.0408286018702516,7.1,0.0387637405810922
1,"CB","Marshon Lattimore",2558061,"1.4",321,0.0781687084978153,7.1,0.074574935520185
1,"CB","Marshon Lattimore",2558061,"1.5",318,0.114497272940151,7.1,0.110867103392855
1,"CB","Marshon Lattimore",2558061,"1.6",315,0.150988632822132,7.1,0.146713513521247
1,"CB","Marshon Lattimore",2558061,"1.7",311,0.181109598202719,7.1,0.181187435227506
1,"CB","Marshon Lattimore",2558061,"1.8",307,0.212442553317683,7.1,0.213362137833775
1,"CB","Marshon Lattimore",2558061,"1.9",300,0.239861682567912,7.1,0.2423108906622
1,"CB","Marshon Lattimore",2558061,"2",291,0.270986693208336,7.1,0.267106963034925
1,"CB","Marshon Lattimore",2558061,"2.1",276,0.287697731985142,7.1,0.286940067076022
1,"CB","Marshon Lattimore",2558061,"2.2",258,0.30480680038168,7.1,0.302353562481979
1,"CB","Marshon Lattimore",2558061,"2.3",248,0.313510306311306,7.1,0.314764129963744
1,"CB","Marshon Lattimore",2558061,"2.4",229,0.317796133445488,7.1,0.325603005582507
1,"CB","Marshon Lattimore",2558061,"2.5",208,0.341941652378454,7.1,0.336301425399457
1,"CB","Marshon Lattimore",2558061,"2.6",188,0.35726547345165,7.1,0.348290625475784
1,"CB","Marshon Lattimore",2558061,"2.7",168,0.378955292612708,7.1,0.363001841872676
1,"CB","Marshon Lattimore",2558061,"2.8",152,0.382639419746648,7.1,0.381866310651324
1,"CB","Marshon Lattimore",2558061,"2.9",127,0.381158985420625,7.1,0.405892718577211
1,"CB","Marshon Lattimore",2558061,"3",112,0.416577737995871,7.1,0.434399555232994
1,"CB","Marshon Lattimore",2558061,"3.1",103,0.445427179913975,7.1,0.466282760905626
1,"CB","Marshon Lattimore",2558061,"3.2",90,0.491034728017382,7.1,0.500438275882057
1,"CB","Marshon Lattimore",2558061,"3.3",82,0.522680619826715,7.1,0.535762040449239
1,"CB","Marshon Lattimore",2558061,"3.4",69,0.586975543718973,7.1,0.571149994894123
1,"CB","Marshon Lattimore",2558061,"3.5",62,0.599211241898907,7.1,0.605498079503662
1,"CB","Marshon Lattimore",2558061,"3.6",57,0.637684585807771,7.1,0.637711725858743
1,"CB","Marshon Lattimore",2558061,"3.7",48,0.699127816269514,7.1,0.667265843176486
1,"CB","Marshon Lattimore",2558061,"3.8",46,0.71150818951623,7.1,0.694518031010166
1,"CB","Marshon Lattimore",2558061,"3.9",42,0.742073293031941,7.1,0.719901819264557
1,"CB","Marshon Lattimore",2558061,"4",39,0.7733989939085,7.1,0.743850737844431
1,"CB","Marshon Lattimore",2558061,"4.1",34,0.791053071681983,7.1,0.766798316654562
1,"CB","Marshon Lattimore",2558061,"4.2",32,0.786869251530892,7.1,0.789178085599722
1,"CB","Marshon Lattimore",2558061,"4.3",32,0.791171066565094,7.1,0.811423574584684
1,"CB","Marshon Lattimore",2558061,"4.4",27,0.84407619279178,7.1,0.833923792829514
1,"CB","Marshon Lattimore",2558061,"4.5",26,0.822576356911028,7.1,0.856550196594546
1,"CB","Marshon Lattimore",2558061,"4.6",24,0.807965367329977,7.1,0.878840337004803
1,"CB","Marshon Lattimore",2558061,"4.7",21,0.87512753850485,7.1,0.90032620009972
1,"CB","Marshon Lattimore",2558061,"4.8",20,0.894554594839773,7.1,0.920539771918735
1,"CB","Marshon Lattimore",2558061,"4.9",19,0.902319258615058,7.1,0.93901303850128
1,"CB","Marshon Lattimore",2558061,"5",16,0.971269396982785,7.1,0.955277985886792
1,"CB","Marshon Lattimore",2558061,"5.1",14,1.03563065052346,7.1,0.968866600114706
1,"CB","Marshon Lattimore",2558061,"5.2",14,1.03689960605506,7.1,0.979610875268617
1,"CB","Marshon Lattimore",2558061,"5.3",10,1.07569161232852,7.1,0.988542837608752
1,"CB","Marshon Lattimore",2558061,"5.4",10,1.08269000161977,7.1,0.996994521439501
1,"CB","Marshon Lattimore",2558061,"5.5",8,1.03000809323217,7.1,1.00629796106525
1,"CB","Marshon Lattimore",2558061,"5.6",6,1.02799395931094,7.1,1.01778519079039
1,"CB","Marshon Lattimore",2558061,"5.7",6,1.02799395931094,7.1,1.0327882449193
1,"CB","Marshon Lattimore",2558061,"5.8",6,1.02799395931094,7.1,1.05263915775638
1,"CB","Marshon Lattimore",2558061,"5.9",6,1.02799395931094,7.1,1.07867180629089
1,"CB","Marshon Lattimore",2558061,"6",6,1.02799395931094,7.1,1.11233062860523
1,"CB","Marshon Lattimore",2558061,"6.1",6,1.02799395931094,7.1,1.15523143247611
1,"CB","Marshon Lattimore",2558061,"6.2",4,1.0626897148669,7.1,1.20900476715934
1,"CB","Marshon Lattimore",2558061,"6.3",4,1.0626897148669,7.1,1.27528118191072
1,"CB","Marshon Lattimore",2558061,"6.4",2,1.47705670359553,7.1,1.35569122598605
1,"CB","Marshon Lattimore",2558061,"6.5",2,1.61103961495201,7.1,1.45186544864113
1,"CB","Marshon Lattimore",2558061,"6.6",2,1.71686427740413,7.1,1.56543439913176
1,"CB","Marshon Lattimore",2558061,"6.7",2,1.75332491109012,7.1,1.69765055169285
1,"CB","Marshon Lattimore",2558061,"6.8",1,2.38028160991111,7.1,1.84537125844146
1,"CB","Marshon Lattimore",2558061,"6.9",1,2.38028160991111,7.1,2.00261830883795
1,"CB","Marshon Lattimore",2558061,"7",1,2.38028160991111,7.1,2.16336623296509
1,"CB","Marshon Lattimore",2558061,"7.1",1,2.38028160991111,7.1,2.32158956090563
1,"CB","Marshon Lattimore",2558061,"7.2",1,2.38028160991111,7.1,2.47126282274235
1,"CB","Marshon Lattimore",2558061,"7.3",1,2.38028160991111,7.1,2.60636054855798
1,"CB","Marshon Lattimore",2558061,"7.4",1,2.38028160991111,7.1,2.72085726843531
1,"CB","Michael Davis",2559164,"0.5",204,-0.0084251781461147,6.9,-0.0147401736943098
1,"CB","Michael Davis",2559164,"0.6",204,0.00777099544483609,6.9,0.00489543517158864
1,"CB","Michael Davis",2559164,"0.7",204,0.02587498266036,6.9,0.0283208355013949
1,"CB","Michael Davis",2559164,"0.8",204,0.0501261941052543,6.9,0.0547667201308775
1,"CB","Michael Davis",2559164,"0.9",204,0.0791571797971358,6.9,0.0834637818958051
1,"CB","Michael Davis",2559164,"1",204,0.112863498717613,6.9,0.113642713631946
1,"CB","Michael Davis",2559164,"1.1",204,0.144284502854794,6.9,0.144534208175069
1,"CB","Michael Davis",2559164,"1.2",204,0.173393369699542,6.9,0.175368958360943
1,"CB","Michael Davis",2559164,"1.3",202,0.202497221075474,6.9,0.205382306372618
1,"CB","Michael Davis",2559164,"1.4",199,0.234865501298413,6.9,0.234088555230105
1,"CB","Michael Davis",2559164,"1.5",194,0.26081857131977,6.9,0.261434397250702
1,"CB","Michael Davis",2559164,"1.6",192,0.288971244868986,6.9,0.287403719529969
1,"CB","Michael Davis",2559164,"1.7",187,0.317441380624184,6.9,0.311980409163463
1,"CB","Michael Davis",2559164,"1.8",181,0.345631458524143,6.9,0.335148353246745
1,"CB","Michael Davis",2559164,"1.9",172,0.357098773266229,6.9,0.356891438875372
1,"CB","Michael Davis",2559164,"2",167,0.383998420426015,6.9,0.377193553144905
1,"CB","Michael Davis",2559164,"2.1",157,0.398364772862942,6.9,0.396042198620489
1,"CB","Michael Davis",2559164,"2.2",153,0.404234503818402,6.9,0.413466907701224
1,"CB","Michael Davis",2559164,"2.3",140,0.429646647743027,6.9,0.429524328808115
1,"CB","Michael Davis",2559164,"2.4",131,0.434944880172054,6.9,0.444271562295865
1,"CB","Michael Davis",2559164,"2.5",120,0.442059352699702,6.9,0.457765708519177
1,"CB","Michael Davis",2559164,"2.6",105,0.444871147989187,6.9,0.470063867832756
1,"CB","Michael Davis",2559164,"2.7",91,0.480934233197807,6.9,0.481223140591304
1,"CB","Michael Davis",2559164,"2.8",80,0.513720532111933,6.9,0.491300627149524
1,"CB","Michael Davis",2559164,"2.9",74,0.509792220983156,6.9,0.500350230467348
1,"CB","Michael Davis",2559164,"3",67,0.55007590323626,6.9,0.508413063925614
1,"CB","Michael Davis",2559164,"3.1",61,0.497339057106637,6.9,0.515527043510391
1,"CB","Michael Davis",2559164,"3.2",58,0.505270776051762,6.9,0.521730085207745
1,"CB","Michael Davis",2559164,"3.3",55,0.545255920727384,6.9,0.527060105003743
1,"CB","Michael Davis",2559164,"3.4",50,0.551700716564897,6.9,0.531555018884453
1,"CB","Michael Davis",2559164,"3.5",44,0.517786785684031,6.9,0.535252742835942
1,"CB","Michael Davis",2559164,"3.6",35,0.563158360324413,6.9,0.538191549741989
1,"CB","Michael Davis",2559164,"3.7",33,0.598892079378049,6.9,0.5404311263491
1,"CB","Michael Davis",2559164,"3.8",30,0.609558639323658,6.9,0.542064350891009
1,"CB","Michael Davis",2559164,"3.9",26,0.551970028641984,6.9,0.543186956783146
1,"CB","Michael Davis",2559164,"4",25,0.540458804121432,6.9,0.543894677440942
1,"CB","Michael Davis",2559164,"4.1",21,0.529607183895273,6.9,0.544283246279828
1,"CB","Michael Davis",2559164,"4.2",19,0.545096950503481,6.9,0.544448396715233
1,"CB","Michael Davis",2559164,"4.3",19,0.545096950503481,6.9,0.544485862162589
1,"CB","Michael Davis",2559164,"4.4",18,0.539620535985999,6.9,0.544486648700005
1,"CB","Michael Davis",2559164,"4.5",15,0.537583741010096,6.9,0.544486807109256
1,"CB","Michael Davis",2559164,"4.6",14,0.504208844984857,6.9,0.544486933142218
1,"CB","Michael Davis",2559164,"4.7",12,0.521923207240391,6.9,0.544487031633603
1,"CB","Michael Davis",2559164,"4.8",11,0.537553731802885,6.9,0.544487107418124
1,"CB","Michael Davis",2559164,"4.9",11,0.544826099983846,6.9,0.544487165330492
1,"CB","Michael Davis",2559164,"5",10,0.571322021777401,6.9,0.544487210205419
1,"CB","Michael Davis",2559164,"5.1",9,0.563027529820367,6.9,0.544487246877618
1,"CB","Michael Davis",2559164,"5.2",8,0.650155895582133,6.9,0.544487279434701
1,"CB","Michael Davis",2559164,"5.3",6,0.515588046771874,6.9,0.544487308975884
1,"CB","Michael Davis",2559164,"5.4",6,0.518708944168466,6.9,0.544487335853282
1,"CB","Michael Davis",2559164,"5.5",6,0.518715095379944,6.9,0.544487360419012
1,"CB","Michael Davis",2559164,"5.6",5,0.503793669303622,6.9,0.544487383025189
1,"CB","Michael Davis",2559164,"5.7",4,0.422759995247542,6.9,0.544487404023929
1,"CB","Michael Davis",2559164,"5.8",4,0.422759995247542,6.9,0.544487423767348
1,"CB","Michael Davis",2559164,"5.9",4,0.422759995247542,6.9,0.544487442605841
1,"CB","Michael Davis",2559164,"6",4,0.422759995247542,6.9,0.544487460786569
1,"CB","Michael Davis",2559164,"6.1",3,0.519765050181104,6.9,0.544487478396677
1,"CB","Michael Davis",2559164,"6.2",3,0.519765050181104,6.9,0.544487495509547
1,"CB","Michael Davis",2559164,"6.3",3,0.519765050181104,6.9,0.54448751219856
1,"CB","Michael Davis",2559164,"6.4",2,0.337421194924637,6.9,0.544487528537098
1,"CB","Michael Davis",2559164,"6.5",2,0.337421194924637,6.9,0.544487544598542
1,"CB","Michael Davis",2559164,"6.6",2,0.337421194924637,6.9,0.544487560456273
1,"CB","Michael Davis",2559164,"6.7",2,0.337421194924637,6.9,0.544487576180702
1,"CB","Michael Davis",2559164,"6.8",2,0.337421194924637,6.9,0.544487591807703
1,"CB","Michael Davis",2559164,"6.9",1,0.482248229727048,6.9,0.54448760735087
1,"CB","Michael Davis",2559164,"7",1,0.482248229727048,6.9,0.544487622823426
1,"CB","Michael Davis",2559164,"7.1",1,0.482248229727048,6.9,0.544487638238591
1,"CB","Michael Davis",2559164,"7.2",1,0.482248229727048,6.9,0.54448765360959
1,"CB","Michael Davis",2559164,"7.3",1,0.482248229727048,6.9,0.544487668949643
1,"CB","Michael Davis",2559164,"7.4",1,0.482248229727048,6.9,0.544487684271973
1,"SS","Michael Thomas",2535687,"0.5",96,-0.233921473694403,6.3,-0.196842038014764
1,"SS","Michael Thomas",2535687,"0.6",96,-0.215323135026996,6.3,-0.171826112771503
1,"SS","Michael Thomas",2535687,"0.7",96,-0.188525942338892,6.3,-0.146858770577874
1,"SS","Michael Thomas",2535687,"0.8",96,-0.154093773524165,6.3,-0.121963570505206
1,"SS","Michael Thomas",2535687,"0.9",96,-0.115756362643536,6.3,-0.0971640716248268
1,"SS","Michael Thomas",2535687,"1",96,-0.0785208232238976,6.3,-0.0724838330080627
1,"SS","Michael Thomas",2535687,"1.1",96,-0.0471556803573821,6.3,-0.0479464137262418
1,"SS","Michael Thomas",2535687,"1.2",96,-0.0171060744160917,6.3,-0.0235753728506918
1,"SS","Michael Thomas",2535687,"1.3",96,0.0104874924909045,6.3,0.000605791099368108
1,"SS","Michael Thomas",2535687,"1.4",96,0.0360390711933302,6.3,0.0245772127312203
1,"SS","Michael Thomas",2535687,"1.5",96,0.0623126185962349,6.3,0.0483246579982251
1,"SS","Michael Thomas",2535687,"1.6",95,0.0891158452694682,6.3,0.0718343772706095
1,"SS","Michael Thomas",2535687,"1.7",94,0.112207270424483,6.3,0.0950926209186004
1,"SS","Michael Thomas",2535687,"1.8",89,0.150244013808444,6.3,0.118085639312425
1,"SS","Michael Thomas",2535687,"1.9",83,0.181653364377255,6.3,0.14079968282231
1,"SS","Michael Thomas",2535687,"2",81,0.210277424373065,6.3,0.163221001818484
1,"SS","Michael Thomas",2535687,"2.1",79,0.230556562961397,6.3,0.185337418469482
