"position","displayName","nflId_def","route","routes","eps_tracking","eps_tracking_per_play","normalized_avg_max_epa"
"SS","Josh Jones",2558119,"OUT",7,0.031016456444368,0.00443092234919542,0.0994710977992669
"OLB","Neville Hewitt",2553657,"FLAT",7,0.0308598208609745,0.00440854583728207,0.0910488188077686
"FS","Lamarcus Joyner",2543492,"FLAT",2,0.0305191479430756,0.0152595739715378,0.0565669591841267
"LB","Elijah Lee",2558121,"SCREEN",1,0.0302474201962116,0.0302474201962116,-0.0134005850250115
"LB","Genard Avery",2560964,"SLANT",1,0.0302423533027512,0.0302423533027512,-0.0154054738075743
"CB","Shaquill Griffin",2558259,"SCREEN",1,0.0302418304741574,0.0302418304741574,-0.0162003949513914
"CB","Darius Slay",2540288,"OUT",27,0.030220583531701,0.00111928087154448,0.127962195733655
"OLB","Emmanuel Lamur",2536032,"OUT",2,0.0300548880502938,0.0150274440251469,0.0586829059998005
"DB","Tracy Walker",2560913,"CROSS",1,0.0298667365253509,0.0298667365253509,0.0429403547263966
"ILB","C.J. Mosley",2543464,"SLANT",1,0.0295353479470944,0.0295353479470944,-0.0121822658141038
"ILB","Ramik Wilson",2552320,"SLANT",2,0.0294969543346904,0.0147484771673452,0.0678433248338241
"DB","J.C. Jackson",2560754,"SCREEN",1,0.0294734191310756,0.0294734191310756,-0.013243193768334
"LB","Kyzir White",2560928,"CROSS",2,0.0293566999737385,0.0146783499868693,0.05143818651163
"FS","Jermaine Whitehead",2552697,"SCREEN",1,0.0292785436118079,0.0292785436118079,-0.0124943668447904
"ILB","Tyler Matakevich",2555171,"OUT",1,0.0291534084716238,0.0291534084716238,0.0215356863630149
"DB","Sean Chandler",2561017,"CORNER",2,0.0291205544811988,0.0145602772405994,0.062282289015022
"FS","Kendrick Lewis",494277,"HITCH",2,0.0289753353334739,0.0144876676667369,0.0616697539551706
"CB","Patrick Robinson",2508084,"GO",1,0.0288648464497603,0.0288648464497603,-0.00979386352755902
"CB","Orlando Scandrick",2307,"SCREEN",1,0.0288097478759852,0.0288097478759852,-0.0106884330179495
"FS","Montae Nicholson",2558133,"OUT",4,0.0283799467819002,0.00709498669547504,0.0909461567679791
"CB","Shareece Wright",2495251,"FLAT",2,0.028354523882998,0.014177261941499,0.0505911450219813
"FS","Ha Ha Clinton-Dix",2543470,"FLAT",1,0.0282435007314618,0.0282435007314618,0.0383614974655818
"OLB","Tyus Bowser",2558166,"GO",1,0.0281393183080211,0.0281393183080211,0.00894421155054854
"CB","Phillip Gaines",2543851,"POST",11,0.0280503109087975,0.00255002826443614,0.120949256960093
"OLB","Barkevious Mingo",2540140,"POST",1,0.0279840112345386,0.0279840112345386,-0.00750423724407559
"OLB","Thomas Davis",2506352,"IN",2,0.0276131191947926,0.0138065595973963,0.0624492140075378
"OLB","Kyle Van Noy",2543699,"CORNER",1,0.0275721782795119,0.0275721782795119,-0.0057058129571407
"OLB","Craig Robertson",2532431,"CORNER",1,0.0273660707040651,0.0273660707040651,0.0268656095273106
"OLB","Jordan Evans",2558801,"CORNER",2,0.0271479795569482,0.0135739897784741,0.0525362354158432
"MLB","Deion Jones",2555162,"FLAT",1,0.0270795028885367,0.0270795028885367,-0.00401155559143347
"CB","Parry Nickerson",2560822,"IN",9,0.0266183494140466,0.00295759437933851,0.104733750307388
"ILB","Haason Reddick",2557887,"CROSS",3,0.0264931600475599,0.00883105334918664,0.0858278146758824
"FS","Darian Stewart",494307,"WHEEL",1,0.0263102920219075,0.0263102920219075,-0.00103741878777738
"CB","Jimmy Smith",2508107,"FLAT",1,0.0261540981958372,0.0261540981958372,-0.000172879158130293
"CB","Tony Lippett",2552427,"CORNER",1,0.0258785174244525,0.0258785174244525,0.00757409281124605
"ILB","Joe Thomas",2550262,"HITCH",1,0.0256118416813608,0.0256118416813608,0.0557307044681631
"CB","Tony Brown",2560982,"SCREEN",1,0.0254485179572208,0.0254485179572208,0.00292096746646425
"CB","Greg Mabin",2558971,"POST",2,0.025347226920084,0.012673613460042,0.0936036318919835
"SS","Marqui Christian",2556277,"FLAT",4,0.0248625796178561,0.00621564490446403,0.0909231555087854
"SS","Karl Joseph",2555342,"HITCH",2,0.0247450167811844,0.0123725083905922,0.0968202136089043
"ILB","Cory Littleton",2556593,"WHEEL",4,0.0246618634066983,0.00616546585167457,0.0875835127767446
"ILB","Patrick Onwuasor",2556642,"WHEEL",1,0.0245317732759538,0.0245317732759538,0.00868879793466302
"CB","Josh Shaw",2552259,"FLAT",1,0.0242840461754323,0.0242840461754323,0.00681418985747555
"OLB","Craig Robertson",2532431,"OUT",1,0.0242363150709689,0.0242363150709689,0.00699944632689727
"SS","Daniel Sorensen",2550257,"CROSS",4,0.0238387698440275,0.00595969246100686,0.104461421824369
"CB","LeShaun Sims",2555551,"CORNER",2,0.0236865356368551,0.0118432678184276,0.0674466427618235
"MLB","Joe Schobert",2555166,"SCREEN",2,0.0236857769386065,0.0118428884693032,0.0576404212820947
"SS","Jarrod Wilson",2556711,"IN",1,0.0236106630678551,0.0236106630678551,0.0358789514815899
"CB","Anthony Averett",2560963,"CROSS",1,0.0235265193694939,0.0235265193694939,0.0130645796853388
"FS","Reggie Nelson",2507167,"GO",1,0.0234926384244441,0.0234926384244441,0.0113623248415905
"ILB","Danny Trevathan",2532961,"POST",2,0.0234170015215743,0.0117085007607872,0.0839701908500909
"CB","Derrick Jones",2558819,"HITCH",1,0.0232191418711486,0.0232191418711486,0.0333163516132479
"CB","Ronald Darby",2552689,"HITCH",24,0.0230202621164588,0.000959177588185784,0.135199128134413
"LB","Jason Cabinda",2560986,"SCREEN",1,0.0227304039204158,0.0227304039204158,0.0128513886687381
"MLB","Hardy Nickerson",2558982,"POST",1,0.0226648208805295,0.0226648208805295,0.0141825576174485
"SS","Micah Hyde",2539240,"CROSS",4,0.0225041225469924,0.00562603063674809,0.126541180938532
"OLB","Tyus Bowser",2558166,"OUT",2,0.0224502907305318,0.0112251453652659,0.0583275724344992
"LB","Jack Cichy",2561022,"HITCH",1,0.0223311017951579,0.0223311017951579,0.0149534489877564
"FS","Jordan Lucas",2555542,"OUT",8,0.022331000798663,0.00279137509983288,0.121735267603603
"FS","Jermaine Whitehead",2552697,"CORNER",1,0.0222998975503688,0.0222998975503688,0.0231159870561839
"CB","Grant Haley",2561001,"WHEEL",1,0.0220898261181619,0.0220898261181619,0.0177541229400981
"ILB","Nick Kwiatkoski",2555288,"IN",2,0.0218211081255116,0.0109105540627558,0.0728377624617724
"CB","Mackensie Alexander",2555177,"SCREEN",2,0.021610587461683,0.0108052937308415,0.0873589405194414
"OLB","Whitney Mercilus",2533049,"GO",1,0.0215979832346315,0.0215979832346315,0.0173704874217045
"MLB","Hayes Pullard",2552313,"SLANT",1,0.0214779300873998,0.0214779300873998,0.0177290107166927
"CB","Jalen Davis",2561316,"FLAT",1,0.021318189902538,0.021318189902538,0.0183517902588983
"FS","Montae Nicholson",2558133,"CORNER",1,0.0212011065927389,0.0212011065927389,0.0188083623799169
"ILB","Tae Davis",2561318,"IN",1,0.020965339850763,0.020965339850763,0.0197280007278569
"CB","Jamar Taylor",2539932,"CORNER",1,0.02059658971581,0.02059658971581,0.0218574667496043
"LB","Reggie Gilbert",2556537,"GO",1,0.0205965178010139,0.0205965178010139,0.0467962076555667
"MLB","Deion Jones",2555162,"CORNER",1,0.0205207564330168,0.0205207564330168,0.0214630804627922
"SS","Josh Jones",2558119,"IN",2,0.020470301679013,0.0102351508395065,0.0644386818634562
"OLB","Damien Wilson",2552686,"HITCH",2,0.0202957576663298,0.0101478788331649,0.0743706770355856
"ILB","Mason Foster",2495281,"ANGLE",2,0.0202794346024661,0.0101397173012331,0.0865527471802104
"OLB","Anthony Chickillo",2552266,"POST",1,0.0201998031900552,0.0201998031900552,0.0335082945621619
"LB","Darius Leonard",2560789,"FLAT",5,0.0201795822252517,0.00403591644505035,0.0966631172787427
"CB","DeVante Bausby",2553790,"FLAT",1,0.0201240151226859,0.0201240151226859,0.0230124680193688
"ILB","Brandon Marshall",2532898,"OUT",4,0.0200926096137973,0.00502315240344932,0.0848320925021773
"MLB","Deion Jones",2555162,"OUT",2,0.0200766766854492,0.0100383383427246,0.0679629317217615
"SS","Tavon Wilson",2534830,"OUT",6,0.0199667577967646,0.00332779296612744,0.106732952446785
"CB","Chris Milton",2556394,"OUT",1,0.0198472445888529,0.0198472445888529,0.0240939065223833
"OLB","Shaquil Barrett",2550541,"HITCH",1,0.019823278718396,0.019823278718396,0.0241875715766615
"ILB","Kevin Pierre-Louis",2543563,"HITCH",1,0.0197765243073579,0.0197765243073579,0.0408650184838766
"LB","Oren Burks",2560984,"SLANT",2,0.019547140296987,0.00977357014849349,0.0763264979224451
"OLB","Tahir Whitehead",2532986,"CORNER",2,0.0194125237768818,0.0097062618884409,0.0742312584393676
"OLB","Eric Wilson",2559012,"WHEEL",1,0.0194086641357637,0.0194086641357637,0.0301431727951006
"ILB","Darron Lee",2555322,"IN",3,0.0193918696452819,0.00646395654842729,0.0816654922610936
"OLB","Josh Martin",2541864,"WHEEL",1,0.0193433092814951,0.0193433092814951,0.0326444492465104
"SS","Quandre Diggs",2552262,"IN",4,0.0193115349086568,0.00482788372716419,0.137506255077632
"CB","Isaiah Oliver",2560830,"FLAT",1,0.0192444954765531,0.0192444954765531,0.0264506812733138
"S","Terrell Edmunds",2560712,"ANGLE",1,0.019237364019718,0.019237364019718,0.0442920237588307
"ILB","Vince Williams",2540221,"OUT",10,0.0190874009700075,0.00190874009700075,0.105865562746676
"MLB","Deion Jones",2555162,"GO",6,0.0190293373016672,0.00317155621694453,0.121742094425092
"SS","Tony Jefferson",2540164,"CROSS",5,0.0189421199057669,0.00378842398115338,0.104880643472646
"SS","Shawn Williams",2539233,"SLANT",3,0.0189392405975062,0.00631308019916875,0.143656527660313
"CB","Patrick Robinson",2508084,"SLANT",2,0.018785110177888,0.00939255508894398,0.102944679835367
"CB","Jalen Mills",2555383,"FLAT",2,0.0183439420067458,0.0091719710033729,0.0695844845690462
"MLB","Anthony Hitchens",2543592,"GO",7,0.0183171001644492,0.00261672859492131,0.120275971513126
"FS","Andrew Adams",2556456,"IN",2,0.0182954053199788,0.00914770265998942,0.0803686142626483
"CB","Josh Norman",2532920,"FLAT",3,0.0180728462800686,0.00602428209335622,0.0863607326752051
"ILB","Ramik Wilson",2552320,"OUT",7,0.0180247154996786,0.00257495935709695,0.103285969848826
"CB","Byron Jones",2552568,"SLANT",38,0.0178221942339451,0.000469005111419607,0.162650021463203
"CB","Desmond King",2557927,"ANGLE",1,0.0177889899736495,0.0177889899736495,0.0604171303246581
"DB","Keion Crossen",2561157,"GO",4,0.0177542757119653,0.00443856892799132,0.111160304639345
"CB","Josh Jackson",2560755,"CORNER",8,0.0177135254231231,0.00221419067789039,0.121068477399678
"CB","Sherrick McManis",494289,"WHEEL",1,0.0176977795377934,0.0176977795377934,0.0410926603699088
"FS","Montae Nicholson",2558133,"HITCH",1,0.0175222490077262,0.0175222490077262,0.0343142469879662
"CB","Brian Poole",2556445,"HITCH",19,0.0173028966322767,0.000910678770119828,0.140963138308565
"OLB","Thomas Davis",2506352,"CORNER",2,0.0171847442329975,0.00859237211649875,0.120759979606683
"SS","Landon Collins",2552454,"WHEEL",3,0.0171291499655574,0.00570971665518579,0.178601400218244
"FS","Colin Jones",2499257,"GO",2,0.017086752194614,0.00854337609730698,0.069678131052696
"CB","Sidney Jones",2557958,"IN",2,0.0170575988810036,0.00852879944050179,0.0867710998651108
"DB","Armani Watts",2560921,"POST",1,0.0170426923127824,0.0170426923127824,0.035270696625648
"FS","Jordan Lucas",2555542,"IN",3,0.0167783427465334,0.00559278091551112,0.0865015262575057
"OLB","Nigel Bradham",2532800,"SLANT",1,0.0164851656925073,0.0164851656925073,0.0376656825454258
"FS","Glover Quin",71441,"FLAT",3,0.0164803948921276,0.00549346496404252,0.0822850208634826
"ILB","Darron Lee",2555322,"CROSS",9,0.0162689476248676,0.00180766084720751,0.116012789632792
"FS","Budda Baker",2558009,"WHEEL",1,0.016109377733374,0.016109377733374,0.0402729959198238
"OLB","De'Vondre Campbell",2555255,"SLANT",5,0.0160608009556715,0.0032121601911343,0.128218845306883
"LB","Joe Jones",2559200,"FLAT",1,0.0160596096601001,0.0160596096601001,0.0560670756695983
"ILB","Antonio Morrison",2555160,"GO",1,0.0159978687877354,0.0159978687877354,0.0786480647120744
"ILB","Patrick Onwuasor",2556642,"CROSS",5,0.0158482759999915,0.0031696551999983,0.123658564555931
"OLB","Ray-Ray Armstrong",2541792,"SCREEN",1,0.0153917549922742,0.0153917549922742,0.041567816111162
"FS","Kevin Byard",2555158,"OUT",11,0.0152195162932953,0.00138359239029957,0.129150099525696
"CB","Avonte Maddox",2560795,"SLANT",2,0.0150931260494439,0.00754656302472193,0.0832653418561056
"OLB","Kyle Van Noy",2543699,"OUT",4,0.0150642540012078,0.00376606350030195,0.0973105806856998
"CB","Cameron Sutton",2558849,"CROSS",3,0.014660077764074,0.00488669258802465,0.131361287615966
"CB","Bashaud Breeland",2543571,"SLANT",7,0.014360577595358,0.00205151108505114,0.104607710884381
"CB","Tony Brown",2560982,"FLAT",1,0.0143049372743019,0.0143049372743019,0.0495118083860149
"MLB","Elandon Roberts",2556119,"FLAT",4,0.0141043910971997,0.00352609777429992,0.102789123249707
"SS","Derrick Kindred",2555540,"FLAT",3,0.0138776019378413,0.00462586731261376,0.104498092396272
"LB","Uchenna Nwosu",2560826,"FLAT",2,0.0133545808813545,0.00667729044067724,0.157336322276964
"LB","Keishawn Bierria",2560976,"GO",1,0.0128142636942945,0.0128142636942945,0.0557812614998834
"SS","Erik Harris",2555568,"FLAT",1,0.0127902886974814,0.0127902886974814,0.0518270880454153
"FS","Mike Mitchell",238227,"SLANT",1,0.0126325529633789,0.0126325529633789,0.0524504903223017
"CB","Corn Elder",2558171,"SLANT",1,0.0126169948620155,0.0126169948620155,0.0566437372929029
"FS","Marcell Harris",2561006,"SLANT",1,0.0125227236729132,0.0125227236729132,0.052885187690306
"MLB","Kwon Alexander",2552592,"SCREEN",1,0.0123103824674165,0.0123103824674165,0.0595348780245389
"SS","Kurt Coleman",494261,"IN",4,0.0121458242227904,0.0030364560556976,0.104361710821525
"MLB","Jarrad Davis",2557855,"FLAT",7,0.0119634503703396,0.00170906433861995,0.102449357018213
"FS","Will Parks",2556278,"CORNER",1,0.0119109903059754,0.0119109903059754,0.0646893267482021
"CB","Leonard Johnson",2532878,"CORNER",1,0.0118918854082633,0.0118918854082633,0.0592288251623689
"LB","Rashaan Evans",2560718,"GO",1,0.011735083560473,0.011735083560473,0.0560004023443617
"FS","Rontez Miles",2540287,"CORNER",1,0.0116238556862374,0.0116238556862374,0.0610217361519277
"S","Brandon Wilson",2558786,"GO",4,0.0115891831311283,0.00289729578278208,0.107578384505875
"ILB","Dylan Cole",2559152,"IN",1,0.0115543597706495,0.0115543597706495,0.0567158546418932
"SS","Michael Thomas",2535687,"SLANT",6,0.0111924049649393,0.00186540082748988,0.113762326783116
"CB","Buster Skrine",2495343,"ANGLE",1,0.011058358510602,0.011058358510602,0.0586814032352185
"LB","Oren Burks",2560984,"OUT",1,0.0109759235808647,0.0109759235808647,0.0594863954108902
"OLB","Brian Orakpo",71423,"CORNER",1,0.0109540099962112,0.0109540099962112,0.110360545145851
"LB","Josey Jewell",2560763,"ANGLE",2,0.010881374813796,0.00544068740689802,0.0910855874601936
"ILB","Mason Foster",2495281,"WHEEL",2,0.0107429371440922,0.00537146857204609,0.106546712943715
"CB","D.J. Hayden",2539237,"SCREEN",1,0.0105825472351443,0.0105825472351443,0.0605665636049765
"LB","Genard Avery",2560964,"POST",1,0.0104977090024378,0.0104977090024378,0.0614595915839187
"OLB","Nick Vigil",2555528,"SLANT",2,0.0104694146438683,0.00523470732193416,0.108267997122886
"OLB","Terrell Suggs",2505660,"FLAT",1,0.0104550554012988,0.0104550554012988,0.0610738940996403
"DB","Su'a Cravens",2555345,"IN",1,0.0102250191490351,0.0102250191490351,0.103208074974886
"ILB","L.J. Fort",2535613,"CROSS",4,0.0100953059480176,0.00252382648700441,0.13591561799472
"SS","Justin Reid",2560851,"FLAT",1,0.0100031604298189,0.0100031604298189,0.0628651215360499
"FS","D.J. Swearinger",2539943,"SLANT",4,0.00994741155802484,0.00248685288950621,0.124918622199732
"OLB","Vontaze Burfict",2533058,"CROSS",6,0.0095969214249911,0.00159948690416518,0.112007414552693
"SS","Eric Berry",496723,"CORNER",1,0.00941637227918873,0.00941637227918873,0.0768882119523981
"CB","Walt Aikens",2543724,"GO",1,0.00929880399031258,0.00929880399031258,0.0662262081414231
"CB","Donte Jackson",2560753,"WHEEL",1,0.00924074359887822,0.00924074359887822,0.0659131079211848
"FS","Eric Murray",2555173,"SLANT",2,0.00923998932594335,0.00461999466297167,0.110326726437942
"LB","Roquan Smith",2560877,"OUT",15,0.00876891765461444,0.000584594510307629,0.12580405261427
"OLB","Eric Wilson",2559012,"POST",3,0.00864272429536691,0.00288090809845564,0.156280991539043
"FS","Devin McCourty",494287,"CORNER",5,0.00858505428783395,0.00171701085756679,0.114482277269033
"MLB","Kwon Alexander",2552592,"SLANT",1,0.00835230372989674,0.00835230372989674,0.0708513461861714
"CB","Dominique Rodgers-Cromartie",306,"CORNER",2,0.00822843777324437,0.00411421888662218,0.0944888690274698
"FS","Ha Ha Clinton-Dix",2543470,"GO",6,0.00821144088245515,0.00136857348040919,0.120253380920834
"FS","Clayton Geathers",2552386,"HITCH",2,0.00818659728238103,0.00409329864119052,0.13278097531669
"DB","Denzel Rice",2553736,"SLANT",1,0.00804470417866939,0.00804470417866939,0.07283092502319
"CB","D.J. Hayden",2539237,"CROSS",12,0.0080439677772116,0.000670330648100967,0.140429324660896
"OLB","Preston Smith",2552276,"GO",1,0.00803749187754142,0.00803749187754142,0.0712440660133057
"CB","Anthony Brown",2555531,"ANGLE",1,0.00792373775058999,0.00792373775058999,0.0808702945414353
"CB","Nevin Lawson",2543872,"CORNER",14,0.00790524283321624,0.000564660202372589,0.146436705310161
"SS","Matthias Farley",2556429,"HITCH",1,0.00784697867344288,0.00784697867344288,0.0714375678523742
"ILB","Avery Williamson",2543597,"SLANT",1,0.00784278723991087,0.00784278723991087,0.0720877016514792
"ILB","Christian Jones",2550572,"HITCH",4,0.0077939703629169,0.00194849259072922,0.106324242884452
"ILB","Zach Cunningham",2558094,"SLANT",2,0.00764817849686595,0.00382408924843297,0.0916152239088632
"SS","Andrew Sendejo",2525323,"CROSS",2,0.0075336386456942,0.0037668193228471,0.112403774811371
"SS","Landon Collins",2552454,"ANGLE",1,0.00738935951271541,0.00738935951271541,0.0739399080308398
"FS","Jordan Lucas",2555542,"CROSS",4,0.00728133784863216,0.00182033446215804,0.156343586482077
"LB","Nick DeLuca",2561042,"CROSS",1,0.0071156801509254,0.0071156801509254,0.0750247364607343
"SS","Deshazor Everett",2553710,"CORNER",2,0.00707506374210305,0.00353753187105153,0.0919733699673163
"DB","Obi Melifonwu",2558189,"IN",1,0.00701264318189024,0.00701264318189024,0.114035080415964
"SS","Morgan Burnett",496727,"HITCH",4,0.0069534332141833,0.00173835830354583,0.107199041630887
"SS","Deon Bush",2555155,"OUT",1,0.00685504405476992,0.00685504405476992,0.0753910088660015
"MLB","Anthony Hitchens",2543592,"POST",2,0.00682283828946905,0.00341141914473452,0.149271783099307
"ILB","Vince Williams",2540221,"WHEEL",1,0.00675256918952682,0.00675256918952682,0.0771577692800341
"DB","D.J. Reed",2560850,"SCREEN",1,0.00629726225885173,0.00629726225885173,0.0777412529540396
"ILB","Brian Peters",2552730,"IN",1,0.00624167384588882,0.00624167384588882,0.1563951817488
"ILB","Nate Stupar",2533459,"IN",1,0.0062248429711248,0.0062248429711248,0.0949962739713273
"CB","Jason McCourty",89756,"HITCH",22,0.00611437929845717,0.000277926331748053,0.149100961597074
"SS","Micah Hyde",2539240,"SLANT",1,0.00607574868962427,0.00607574868962427,0.13306708812572
"CB","Chris Milton",2556394,"CORNER",1,0.00603579973544838,0.00603579973544838,0.112262834470861
"SS","Eric Berry",496723,"CROSS",1,0.00600656461326834,0.00600656461326834,0.0958603564337119
"CB","Adoree' Jackson",2558065,"SCREEN",1,0.00599286416847076,0.00599286416847076,0.0788323047675848
"CB","David Amerson",2540170,"CROSS",1,0.00595418438469063,0.00595418438469063,0.0834946673419043
"DB","Danny Johnson",2560764,"CORNER",1,0.00594477900876451,0.00594477900876451,0.07902436851285
"CB","Brandon Williams",2556371,"GO",3,0.00590141670056747,0.00196713890018916,0.104261384549697
"SS","Kenny Vaccaro",2539320,"HITCH",4,0.00582827385658601,0.0014570684641465,0.100350142035184
"CB","Jason McCourty",89756,"CORNER",22,0.00575933670006626,0.000261788031821194,0.147640297642774
"CB","Xavien Howard",2555539,"WHEEL",1,0.00563432033886687,0.00563432033886687,0.080274825882957
"SS","Erik Harris",2555568,"CROSS",3,0.00546408511661717,0.00182136170553906,0.109892141419327
"FS","Clayton Geathers",2552386,"GO",9,0.00544068531819606,0.000604520590910673,0.14848107405771
"LB","Ja'Whaun Bentley",2561143,"IN",3,0.00527281493484694,0.00175760497828231,0.138005157981003
"FS","Andrew Adams",2556456,"GO",5,0.00519964325817452,0.0010399286516349,0.121287661912524
"CB","Davon House",2495170,"HITCH",2,0.00513091833599751,0.00256545916799876,0.122225992965517
"ILB","Nate Stupar",2533459,"HITCH",1,0.00505994865317471,0.00505994865317471,0.0831455526493525
"DB","Greg Stroman",2560886,"GO",26,0.00497240997133628,0.000191246537359088,0.139307255489016
"OLB","Vincent Rey",2507843,"IN",1,0.00487808434170944,0.00487808434170944,0.100443858502918
"OLB","Kyle Emanuel",2552296,"GO",2,0.00468342060223877,0.00234171030111938,0.213918482031097
"DB","Anthony Levine",2508004,"IN",6,0.00467387238785814,0.00077897873130969,0.171781606679888
"FS","Keanu Neal",2555543,"POST",1,0.00461949295589423,0.00461949295589423,0.0969985497263899
"FS","Eddie Jackson",2558176,"OUT",1,0.00456383530914416,0.00456383530914416,0.0852333988393421
"CB","Desmond Trufant",2539334,"FLAT",2,0.00439381835006331,0.00219690917503165,0.098761567001293
"LB","Austin Calitro",2558925,"GO",2,0.0042899343410971,0.00214496717054855,0.105329972019583
"LB","Roquan Smith",2560877,"WHEEL",1,0.00410585792362671,0.00410585792362671,0.0914117441909783
"CB","Tavon Young",2555378,"CORNER",9,0.00378328105225774,0.000420364561361972,0.13401375344162
"SS","Tavon Wilson",2534830,"FLAT",7,0.0035689377781585,0.000509848254022643,0.105001775126207
"LB","Leon Jacobs",2560758,"CROSS",1,0.00310805605786887,0.00310805605786887,0.0991375091388706
"OLB","Christian Kirksey",2543720,"GO",6,0.00296145704679685,0.000493576174466141,0.123011860862667
"OLB","Preston Smith",2552276,"CORNER",1,0.0028752766669946,0.0028752766669946,0.0956118785422237
"CB","Marshon Lattimore",2558061,"WHEEL",2,0.00287406925888642,0.00143703462944321,0.110320733903857
"FS","Will Parks",2556278,"FLAT",8,0.00272885220044226,0.000341106525055283,0.131874101498219
"DB","Armani Watts",2560921,"FLAT",2,0.00267390608859278,0.00133695304429639,0.188970775942177
"LB","Kenny Young",2560947,"GO",2,0.00266071165776999,0.001330355828885,0.0998024263376215
"CB","Byron Jones",2552568,"SCREEN",2,0.0026401953063649,0.00132009765318245,0.147397463684656
"FS","Jermaine Whitehead",2552697,"ANGLE",2,0.00248299388128816,0.00124149694064408,0.0982232369496388
"ILB","Mason Foster",2495281,"OUT",4,0.00242581987499015,0.000606454968747538,0.119221568802007
"ILB","Mason Foster",2495281,"FLAT",7,0.00219304081006692,0.000313291544295275,0.11969215063651
"MLB","Hardy Nickerson",2558982,"IN",5,0.00211473228916199,0.000422946457832398,0.124433456221451
"CB","Tre'Davious White",2557867,"GO",103,0.00198812515519437,1.93021859727609e-05,0.148162166518782
"ILB","L.J. Fort",2535613,"POST",3,0.00193750113637558,0.000645833712125194,0.116468007609184
"SS","Josh Jones",2558119,"CORNER",4,0.00179631846809211,0.000449079617023029,0.114410191763968
"OLB","Kamu Grugier-Hill",2556363,"CROSS",3,0.00173835226625741,0.000579450755419138,0.11257522245184
"OLB","Jalen Reeves-Maybin",2557924,"IN",1,0.00159959355481017,0.00159959355481017,0.10599192096334
"ILB","Haason Reddick",2557887,"CORNER",2,0.00156133417398878,0.00078066708699439,0.102985951056625
"ILB","Nicholas Morrow",2559054,"WHEEL",1,0.00154716471972622,0.00154716471972622,0.0967597448532558
"MLB","Preston Brown",2543814,"SLANT",1,0.00129094055558218,0.00129094055558218,0.0976816742437431
"LB","Josey Jewell",2560763,"CROSS",5,0.00126398120604352,0.000252796241208703,0.109009027477397
"FS","Eric Murray",2555173,"CORNER",1,0.000814576777434618,0.000814576777434618,0.0995991215643455
"CB","Torry McTyer",2559053,"CROSS",4,0.00075888570899248,0.00018972142724812,0.165808127482268
"ILB","B.J. Goodson",2555522,"POST",3,0.00064267412920409,0.000214224709734697,0.114810723964803
"OLB","Jordan Jenkins",2555256,"FLAT",2,0.000601811163052073,0.000300905581526036,0.105759629670714
"LB","Dorian O'Daniel",2560827,"GO",3,0.00059067715275437,0.000196892384251457,0.11377237067272
"MLB","Jarrad Davis",2557855,"SCREEN",1,0.000362746080290712,0.000362746080290712,0.10147280828921
"SS","Josh Jones",2558119,"HITCH",3,0.00012783295060407,4.26109835346901e-05,0.13882800171444
"DB","J.C. Jackson",2560754,"CORNER",3,3.55681045080822e-05,1.18560348360274e-05,0.139862071712493
"LB","Tremaine Edmunds",2560713,"SLANT",4,-6.95548209129343e-07,-1.73887052282336e-07,0.113556766000533
"LB","Nick DeLuca",2561042,"OUT",1,-3.11205776432089e-05,-3.11205776432089e-05,0.103012408925307
"CB","Artie Burns",2555344,"POST",6,-0.000122081822838749,-2.03469704731249e-05,0.172867253209443
"MLB","Bobby Wagner",2532966,"OUT",6,-0.000151832607314511,-2.53054345524184e-05,0.127680420366198
"ILB","Brian Peters",2552730,"HITCH",1,-0.000385553168179913,-0.000385553168179913,0.104441169924276
"FS","Antone Exum",2543680,"GO",6,-0.000530446317854375,-8.84077196423958e-05,0.116037290657864
"OLB","Terrell Suggs",2505660,"OUT",1,-0.000645919446210205,-0.000645919446210205,0.146245590249226
"CB","LeShaun Sims",2555551,"POST",2,-0.000667894838700781,-0.00033394741935039,0.111225714444348
"ILB","Ramik Wilson",2552320,"POST",3,-0.0007617709322958,-0.0002539236440986,0.117804956456157
"CB","Deante Burton",2559109,"IN",1,-0.00078400698730166,-0.00078400698730166,0.107546276830828
"ILB","B.J. Goodson",2555522,"GO",2,-0.000818358259579557,-0.000409179129789779,0.106057247666163
"SS","Kenny Vaccaro",2539320,"FLAT",2,-0.000953649034469605,-0.000476824517234803,0.106604721806743
"SS","Jordan Richards",2552392,"WHEEL",1,-0.00137856428470487,-0.00137856428470487,0.108927466353739
"MLB","Kwon Alexander",2552592,"FLAT",3,-0.00145095299299492,-0.000483650997664973,0.115741318963955
"OLB","Lorenzo Alexander",2506268,"ANGLE",2,-0.00164871598025607,-0.000824357990128037,0.121985452462354
"OLB","Duke Riley",2557967,"GO",5,-0.00175429288030194,-0.000350858576060388,0.161580449273744
"OLB","Brennan Scarlett",2556673,"CROSS",1,-0.00223673810760752,-0.00223673810760752,0.111941719255216
"CB","Tyler Patmon",2550659,"SLANT",2,-0.0022599507512789,-0.00112997537563945,0.134897329297784
"ILB","Zach Brown",2532804,"SCREEN",1,-0.00226807447275786,-0.00226807447275786,0.12150949673526
"LB","Josey Jewell",2560763,"WHEEL",2,-0.00237250965577922,-0.00118625482788961,0.110854917547278
"CB","Marcus Williams",2550605,"POST",1,-0.00238076062093264,-0.00238076062093264,0.112500637036448
