"qualifying","position","displayName","nflId_def","targets","closing_penalties","eps_saved_closing_w_penalties","eps_saved_closing","eps_saved_closing_per_target","eps_saved_closing_per_target_w_penalties","epa_pass_attempt_avg"
1,"CB","Nickell Robey-Coleman",2540197,12,0,0.166913272627089,-0.122395218146061,-0.0101996015121718,-0.0101996015121718,0.211676747379647
1,"CB","Quinton Dunbar",2553796,22,0,0.154599517742504,-0.375799382008271,-0.017081790091285,-0.017081790091285,0.282071934528176
1,"CB","A.J. Bouye",2541162,38,0,-0.00331016592491418,-0.91945372003989,-0.0241961505273655,-0.0241961505273655,0.187544206993501
1,"CB","Brian Poole",2556445,30,0,-0.0213675795814466,-0.744638806514322,-0.0248212935504774,-0.0248212935504774,0.258358649342512
1,"CB","Avonte Maddox",2560795,11,0,-0.0292728606139051,-0.294472310489293,-0.0267702100444812,-0.0267702100444812,0.262087324932442
1,"CB","DeShawn Shead",2535609,10,0,-0.0404495598069789,-0.281539968784604,-0.0281539968784604,-0.0281539968784604,0.288899545859898
1,"DB","Isaac Yiadom",2560946,19,0,-0.0422225352860004,-0.500294312343488,-0.0263312795970257,-0.0263312795970257,0.325347307502843
1,"CB","Morris Claiborne",2533059,50,0,-0.141892903884206,-1.34734494877233,-0.0269468989754466,-0.0269468989754466,0.378929733333335
1,"CB","Tramaine Brock",2507917,24,0,-0.178137036128742,-0.756754017675043,-0.0315314174031268,-0.0315314174031268,0.116549812603226
1,"SS","Malcolm Jenkins",79848,13,0,-0.330003113882349,-0.643420645553261,-0.0494938958117893,-0.0494938958117893,0.206739410785485
1,"CB","Jonathan Jones",2556571,25,0,-0.35470375167311,-0.957429774117173,-0.0382971909646869,-0.0382971909646869,0.475313771011913
1,"CB","Marlon Humphrey",2558067,30,0,-0.413628712636316,-1.13689993956919,-0.0378966646523064,-0.0378966646523064,0.0687222106760862
1,"CB","Orlando Scandrick",2307,41,1,-0.457335873812686,-0.0275943406921719,-0.000673032699809071,-0.037158792881633,0.132050128773804
1,"CB","P.J. Williams",2552484,23,0,-0.462841898452957,-1.0173498391015,-0.044232601700065,-0.044232601700065,0.267798650227446
1,"DB","Greg Stroman",2560886,13,0,-0.502526134163803,-0.815943665834716,-0.0627648973719012,-0.0627648973719012,0.553422053434102
1,"CB","Levi Wallace",2560914,10,0,-0.584551164709589,-0.825641573687214,-0.0825641573687214,-0.0825641573687214,0.185424521648009
1,"CB","Ahkello Witherspoon",2558157,33,2,-0.630189828946135,-0.0284462846906735,-0.000862008626990105,-0.045667076031097,0.392721735972373
1,"CB","Nate Hairston",2558108,12,0,-0.687782746534053,-0.977091237307203,-0.0814242697756002,-0.0814242697756002,0.702793535876697
1,"CB","Johnathan Joseph",2495872,29,0,-0.812274870814025,-1.51143705684914,-0.0521185192016944,-0.0521185192016944,0.153243178896934
1,"CB","Holton Hill",2560741,13,0,-0.84405652308157,-1.15747405475248,-0.0890364657501909,-0.0890364657501909,0.402044428496306
1,"CB","Brandon Carr",4365,32,0,-0.880171696019493,-1.65166100474789,-0.0516144063983717,-0.0516144063983717,0.279982486163504
1,"CB","Chidobe Awuzie",2557840,51,0,-0.903164343228671,-2.13272542901456,-0.0418181456669521,-0.0418181456669521,0.286058649023092
1,"CB","Tramon Williams",2506789,13,0,-0.910138319150589,-1.2235558508215,-0.0941196808324232,-0.0941196808324232,0.17396768305565
1,"CB","Richard Sherman",2495507,20,0,-1.02746419462024,-1.50964501257549,-0.0754822506287744,-0.0754822506287744,0.409778165058738
1,"CB","Desmond Trufant",2539334,52,0,-1.02797621199252,-2.28164633867617,-0.0438778142053109,-0.0438778142053109,0.179306835759581
1,"CB","Captain Munnerlyn",80668,38,0,-1.18366681174008,-2.09981036585506,-0.0552581675225015,-0.0552581675225015,0.364524461460155
1,"CB","Ryan Smith",2555552,15,0,-1.18982607535521,-1.55146168882165,-0.103430779254776,-0.103430779254776,0.374976037478229
1,"CB","Darius Slay",2540288,43,0,-1.2347119217866,-2.27140068039039,-0.0528232716369857,-0.0528232716369857,0.283173066386281
1,"CB","Marshon Lattimore",2558061,41,1,-1.49463922089335,-1.96202109188683,-0.0478541729728494,-0.0619758052233023,0.342827696777415
1,"CB","Xavien Howard",2555539,31,0,-1.5964057070409,-2.34378597487154,-0.0756059991894045,-0.0756059991894045,0.532246727774732
1,"CB","Denzel Ward",2560916,33,0,-1.74634202107824,-2.54194037070441,-0.0770284960819517,-0.0770284960819517,0.271873890333719
1,"CB","Patrick Peterson",2495504,19,0,-1.77562584153638,-2.23369761859387,-0.117563032557572,-0.117563032557572,0.509944901128606
