"position","displayName","nflId_def","eps_tot_sos_adj","eps_zone_sos_adj","eps_man_sos_adj","eps_zone_closing_sos_adj","eps_zone_ball_skills_sos_adj","eps_zone_tackling_sos_adj","eps_man_tracking_sos_adj","eps_man_closing_sos_adj","eps_man_ball_skills_sos_adj","eps_man_tackling_sos_adj","expected_eps_tot","expected_eps_zone","expected_eps_man","man_tracking_expected_eps","expected_closing_eps_zone","expected_closing_eps_man","expected_ball_skills_eps_zone","expected_ball_skills_eps_man","expected_tackling_eps_zone","expected_tackling_eps_man"
"CB","Ryan Lewis",2559208,1.77120392556582,3.59050880085612,-1.8193048752903,0.998708446567191,3.87741450525102,-0.83322293405039,-1.65813283213613,1.09511394104057,-3.04191220928256,1.97225830600868,-0.214551135628283,-0.64394221684125,0.429391081212967,0.649125727372768,-0.117271215333174,-0.213676709806552,-0.336272719395146,0.068696482357267,-0.19039828211293,-0.0747544187105154
"FS","Antone Exum",2543680,1.75091982097175,2.08574615481641,-0.334826333844658,-0.114081446043866,-4.3351457821959,-0.224907861807032,-1.79060978455819,0.0211857758412864,1.21794910458985,0.326053583236005,-0.705585398181511,-0.375482066099417,-0.330103332082094,-0.20462326506643,0.030404736910665,-0.0211857758412864,0.0207849473214384,0.015175682421065,-0.426671750331521,-0.119469973595443
"ILB","Ramik Wilson",2552320,1.72441329902769,1.18081314569153,0.54360015333616,0.64348464921713,0.411581117645775,0.696622009693391,-0.0892483908410593,0.838313326389332,0.142541636144998,-0.273997144888496,-0.139475186390348,-0.0492274474637333,-0.0902477389266149,-0.0784050399834427,0.298414539685423,0.103585862513222,0.219563858611209,-0.0452511125824996,-0.567205845760366,-0.0701774488738946
"CB","Jamal Agnew",2558821,1.68238156719036,0.19668289086209,1.48569867632827,-0.0034097318504768,-0.394780408132097,0.864153517101628,2.05239811873733,0.273057299822973,-0.397933017925037,-0.297022971868395,-1.01015521849551,-0.0588979503060894,-0.951257268189423,-0.0912063448744555,0.0175608987689657,-0.258906132904484,-0.0682275866275321,-0.564652341763849,-0.00823126244752305,-0.036492448646635
"OLB","Damien Wilson",2552686,1.63928319869504,3.08024628620598,-1.44096308751094,1.21206726867631,2.18434364199592,0.416278298152691,-0.250452074702083,0.803516508704613,-0.838562998731819,-1.08145524931304,-2.41576595728547,-0.497584487674843,-1.91818146961063,-0.248924954000877,-0.213604112400215,-0.803516508704613,0.0200695874672697,-0.640555602229711,-0.304049962741898,-0.225184404675427
"LB","Ja'Whaun Bentley",2561143,1.56614689428397,-0.0745116729963586,1.64065856728033,-0.0601225426956771,0.1775993640449,0.16346174751361,-0.574029597608316,-0.00053565531081793,2.22908452293896,0.0820262040766537,-0.0101507574083723,-0.0273550823277164,0.0172043249193441,-0.0263862829461127,0.0834479922296678,0.0238611048448086,0.0120960668674031,0.0825153241444935,-0.122899141424787,-0.0627858211238453
"LB","Frankie Luvu",2561366,1.46805121475025,1.32534797410365,0.142703240646597,0.374215086404093,0.62520582947982,0.62752120282754,-0.155300824884274,0.513186768145548,-0.371908858773965,0.179250717649736,-1.45259740655078,-0.94568021818367,-0.506917188367113,-0.0291259531848573,-0.00657253708733464,-0.14554421882879,-0.652859556319178,-0.245494139766755,-0.286248124777157,-0.0867528765867107
"ILB","Ukeme Eligwe",2558097,1.43158143046541,1.27603016017987,0.155551270285549,0.33937699322348,-0.434970977530576,0.0979803019277009,-0.128952636899161,0.28450390718471,0,0,-0.0262633470205928,-0.0271571825092758,0.000893835488682944,0.000893835488682944,-0.0548730860387697,0,0.0673324563283518,0,-0.0396165527988579,0
"S","Maurice Smith",2559058,1.42178061023783,2.08001425789461,-0.658233647656778,-0.47731736541129,3.45046106337425,-0.613077734361107,-0.131494527091682,-0.526739120565096,0,0,0.185070036620851,0.193819746676668,-0.00874971005581732,-0.00874971005581732,-0.0494217551538063,0,0.23500204743392,0,0.00823945439655469,0
"CB","Bene' Benwikere",2543855,1.40229342092757,-4.49155435687258,5.89384777780015,0.773719266249064,-1.31538644675749,-2.5711710867285,-1.39735417300401,1.68093681218951,5.2943417005187,0.397606651245716,-3.41505602852097,-0.40739887095316,-3.00765715756781,0.269570289922004,-0.210346698978607,-1.11756424491905,-0.169634494334597,-1.76933169029391,-0.0274176776399566,-0.390331512276848
"CB","Jonathan Jones",2556571,1.23473069778373,8.41433058165468,-7.17959988387095,-0.294175794942744,5.6286187936019,-0.932400158440229,-4.95469764949166,0.34124578203847,-1.96087677413329,-0.10459753560073,-0.929222444288931,-0.7807653594929,-0.148457084796031,-0.577168487812124,0.479747362531568,-0.155674214449646,-0.0928392084402065,1.15846676064455,-1.16767351358426,-0.574081143178813
"OLB","Bud Dupree",2552289,1.22853861441692,1.72810101719898,-0.499562402782059,0.181588102098703,-0.149774289382852,1.72497404192925,-0.505144529546881,0.394047364813277,-0.172502221822483,-0.145171537255994,-0.610674600605046,-0.299991190366153,-0.310683410238894,0.0136751034471728,0.085150353101957,-0.127308909612617,-0.139988701398722,-0.311484346964,-0.245152842069388,0.11443474289055
"MLB","Dont'a Hightower",2533057,1.21355156174604,2.72787993975217,-1.51432837800614,0.554274131899511,-2.67500653778836,0.631796598566566,-1.12224348970594,-0.223139174187699,0.162883551741316,-0.228859841897476,0.540761406017615,0.130118474970237,0.410642931047378,-0.0166831537584368,0.260631832425855,0.223139174187699,-0.0631156146818469,-0.00153216551540347,-0.0673977427737714,0.205719076133518
"LB","Kenny Young",2560947,1.17126957461523,-0.834253812904832,2.00552338752006,0.43931833879039,0.452247739518539,-0.72409648233786,0.360868482881397,0.0383475148347853,1.46321787683352,0.223534375436257,-0.421757821198912,-0.183218633848778,-0.238539187350135,0.0141166074531525,-0.036531228075817,-0.0383475148347853,0.149878051195189,-0.0882823001771652,-0.29656545696815,-0.126025979791337
"LB","Jason Cabinda",2560986,1.11850542912098,0.586236271873058,0.532269157247919,0.675960090955275,-0.483516323278029,0.824641282206953,-0.27747769735362,0.809746854601539,0,0,0.292316753947137,0.2678367937433,0.0244799602038374,0.0244799602038374,0.133786763646264,0,0.104464556635894,0,0.0295854734611427,0
"CB","Ryan Smith",2555552,1.03705107822576,1.31550397807015,-0.278452899844389,0.139486514334353,3.9820668555716,-1.57813037450405,-5.62508309547881,0.863648256541151,1.68322886197605,-1.24508968480438,-2.62842519210784,-1.97014208757697,-0.658283104530865,0.558735129068058,0.320740260936842,-0.403421481269956,-1.80133175275552,-0.236047509696469,-0.489550595758297,-0.577549242632498
"OLB","Kyler Fackrell",2555340,0.957431091093484,2.16897233030248,-1.211541239209,0.543704693567798,1.45851688202608,0.608370752170024,-0.804170090870779,0.514078553723534,-0.861725535687038,-0.00823945439655469,-0.190240261661444,-0.188481989151894,-0.00175827250954918,-0.0278810550370692,-0.0281838746834879,0.0014422651607762,-0.0288543846872009,0.0164410629701891,-0.131443729781206,0.00823945439655469
"DB","Tre Sullivan",2559260,0.846387962134723,1.39468855712923,-0.548300594994508,2.88228324026866,0.251269839735344,0.0168442475206279,-0.117391703676195,-0.0863640646876642,-0.375914231373014,0.0571117607314491,-0.00570806370780888,-0.146762402702881,0.141054338995072,-0.0526799608694358,0.0266892113552818,0.0863640646876642,-0.110284681957017,0.0991307807802888,-0.0631669321011455,0.00823945439655469
"CB","Blidi Wreh-Wilson",2539219,0.846111535245404,0,0.846111535245404,0,0,0,0.332748736262144,0.248228719724369,0.198673216968243,0.0986388072770023,-0.689663216017123,0,-0.689663216017123,-0.0829128783584057,0,-0.248228719724369,0,-0.199268491938975,0,-0.159253125995373
"CB","Johnson Bademosi",2535693,0.808089773739657,0,0.808089773739657,0,0,0,0.138118297265395,0.269568108474951,0.309055265477708,0.120308253009322,-0.436204934009198,0,-0.436204934009198,-0.0818714067233016,0,-0.269568108474951,0,0.0355428341983763,0,-0.120308253009322
"ILB","Will Compton",2540013,0.803574333913137,0.352708311406933,0.450866022506204,0.186970811825959,0.165737499580974,0,-0.0429930032198119,0.0926552667183574,0.4140749370022,0,-0.0440301604518157,-0.165737499580974,0.121707339129158,-0.0115384039632396,0,0.0943155451076016,-0.165737499580974,0.0389301979847963,0,0
"SS","Deon Bush",2555155,0.777889223005276,0.237465932227949,0.540423290777327,0.543873348229964,0.38206660423452,0.356334266440485,-0.0532503691628168,0.593673659940143,0,0,0.0578033417969563,0.0558324281045119,0.00197091369244435,0.00197091369244435,0.0498003117101785,0,0.093105149788449,0,-0.0870730333941156,0
"OLB","Tyus Bowser",2558166,0.771532367595343,0.174599865570514,0.596932502024829,0.488237998327992,-0.130527402102743,0,0.0820052923415554,0.514927209683274,0,0,0.0775103607307597,0.0360982088753231,0.0414121518554365,0.0414121518554365,0.0266892113552818,0,0.00940899752004133,0,0,0
"DB","Isaac Yiadom",2560946,0.693277570286128,-3.21780686987681,3.91108444016294,-1.293705464089,-1.0307576499415,-0.354782783332379,2.69382503865287,0.738633613204712,-1.19644377028308,1.92033454865181,-0.787943312824458,0.206360410941217,-0.994303723765676,1.19987223979649,-0.0973109684285306,-0.738633613204712,0.386898990298297,-1.03072121892988,-0.083227610928549,-0.424821131427573
"OLB","Nick Perry",2533048,0.667807383880686,0.841256496433179,-0.173449112552493,-0.105351888607443,1.06509179899369,0,-0.0319990150697264,-0.132041099962725,-0.00940899752004133,0,0.0533132097095788,0.0167680830899142,0.0365451266196646,0.000446917744341472,0,0.0266892113552818,0.0167680830899142,0.00940899752004133,0,0
"LB","Riley Bullough",2558923,0.65027789484953,1.12355276219171,-0.473274867342183,-0.327705167154442,0.705595267474419,-0.021651420886177,-0.0845095002919727,-0.371116915133614,-0.00940899752004133,-0.00823945439655469,-0.378066393745948,-0.423297892506508,0.0452314987605608,0.000893835488682944,-0.0167225366238902,0.0266892113552818,-0.0916550638981511,0.00940899752004133,-0.314920291984467,0.00823945439655469
"CB","Tavierre Thomas",2561278,0.639607854626303,-0.216889309003402,0.856497163629705,0.0298199778498056,0.041217641168314,-0.244842050220407,0.0875963938237585,0.0242357380241328,0.333773705430747,0.423762504345609,-0.662976658351075,-0.254159186559759,-0.408817471791316,-0.0332229166316644,-0.0462373594162274,-0.0406531195905546,-0.195253254949287,-0.275620734078756,-0.0126685721942447,-0.0593207014903407
"CB","Brandon Facyson",2560719,0.616657373616242,0,0.616657373616242,0,0,0,0.616657373616242,0,0,0,-0.0167524747765634,0,-0.0167524747765634,-0.0167524747765634,0,0,0,0,0,0
"DB","Denzel Rice",2553736,0.611034814064259,0,0.611034814064259,0,0,0,0.211527651206777,-0.020430083819465,0.392794490172961,0.0593207014903407,-0.643589094369449,0,-0.643589094369449,-0.0861669867962695,0,0.020430083819465,0,-0.518531489902304,0,-0.0593207014903407
"OLB","Connor Barwin",71197,0.572801915175702,0,0.572801915175702,0,0,0,0.113424332321192,-0.101759468517909,0.56757264036969,0,-0.0295679763486691,0,-0.0295679763486691,0.000893835488682944,0,0.101759468517909,0,-0.132221280355261,0,0
"CB","Tony McRae",2556817,0.526634123592395,1.39887314034268,-0.872239016750287,1.32888242203296,0.00947853980427588,0.232851689709903,-1.51165836492929,1.42537847202091,-0.689311570588676,0.0288464321935485,-0.383700151357455,-0.189363322114322,-0.194336829243133,0.364273216241467,-0.0279214651986942,-0.124417515186637,-0.0699747915905238,-0.175458789364305,-0.0914670653251037,-0.258733740933657
"FS","Marcus Maye",2557995,0.518417403795755,0.715184408096718,-0.196767004300963,-1.04588008590848,-1.13712714372637,-0.356656781800058,-0.196767004300963,0,0,0,0.0621883167019816,0.0359688492782167,0.0262194674237649,0.0262194674237649,-0.232560252931868,0,0.504712055859987,0,-0.236182953649902,0
"S","Doug Middleton",2556617,0.50757976478313,2.19863334619938,-1.69105358141625,-0.277676428211535,0.262109067333156,0.426979743909606,-0.357149121931235,-0.543798076312219,-0.767581821682354,0,-0.13579766452913,-0.130220765913511,-0.00557689861561887,-0.041675107490942,-0.239432436745402,0.0266892113552818,-0.100435419192845,0.00940899752004133,0.209647090024736,0
"CB","Adonis Alexander",2561644,0.482840470806577,0,0.482840470806577,0,0,0,0.482840470806577,0,0,0,-0.0518277762968344,0,-0.0518277762968344,-0.0518277762968344,0,0,0,0,0,0
"MLB","Manti Te'o",2539277,0.461132463295101,0.354730177618586,0.106402285676515,-0.0893436331786962,1.10276895472829,-0.448367729981357,-0.512442718789628,-0.0607011493858401,1.15315340544437,-0.441429306606033,0.286412177460965,0.25408455729401,0.0323276201669552,-0.0129126575591888,0.128549555176575,0.099907071383719,0.116842762101646,-0.0629062480541297,0.00869224001578908,0.00823945439655469
"OLB","Kareem Martin",2543738,0.437837224506418,0.433816039915491,0.00402118459092728,0,0,0.433816039915491,-0.320241794935867,0.0484172266067577,0.125035034227597,0.186206458177429,-0.0969575635532194,-0.0381889314369765,-0.0587686321162429,-0.0697397502005502,0,-0.0484172266067577,0,0.0605344316395439,-0.0381889314369765,-0.00114608694847887
"OLB","Ryan Kerrigan",2495190,0.389375657645772,0,0.389375657645772,0,0,0,-0.249447421112261,-0.10521416782183,0.760126219073039,0,0.0723918294634853,0,0.0723918294634853,-0.0600006705427632,0,0.10521416782183,0,0.0271783321844188,0,0
"ILB","Zaire Franklin",2561155,0.343923646312522,1.45956195085801,-1.11563830454548,1.14786365105668,0.356634457208937,0.687506765211332,-0.627244751544756,-0.38033682794337,-0.359176399069543,0.28973320799581,0.44266916305363,0.221565625998304,0.221103537055326,-0.0325520995993513,0.0742368981369176,0.38033682794337,0.030596978902816,-0.333015037819254,0.11673174895857,0.206333846530561
"FS","Clayton Geathers",2552386,0.324602255027791,3.3798808948663,-3.0552786398385,-1.9066594107118,5.8789629233005,1.68661296267008,-2.16779785836792,-0.0533784227105636,-0.39110615834762,-0.298195447973806,-1.63396164226959,-1.3557522372585,-0.278209405011095,-0.358645277158296,0.350129638847788,0.0533784227105636,-2.26149392179099,0.0188179950400827,0.555612045684709,0.00823945439655469
"OLB","Preston Smith",2552276,0.319115226958641,0.761171579900626,-0.442056352941985,-0.104854395440128,-0.0480870952107116,1.15107989845759,-0.0861566118289379,-0.124917535105712,-0.184129217627155,-0.00823945439655469,0.323990234961885,0.159239046877954,0.164751188083931,-0.0432997081690871,0.0403555234817236,0.0604186631473077,0.211920656319965,0.139392778709156,-0.0930371329237343,0.00823945439655469
"DB","Danny Johnson",2560764,0.3020414602584,1.67265637610129,-1.37061491584289,-0.620435118016477,0.0532022221591182,1.24418559721292,-0.00413787502671575,-1.07980664403755,-0.75802881422527,0.538932101917991,-2.37973669822603,-1.81546131608863,-0.564275382137393,-0.00554782412598022,-0.591895350094303,-0.132523824073233,-0.657000418187305,-0.26853671246355,-0.566565547807025,-0.157667021474629
"FS","Ibraheim Campbell",2552605,0.267896795828275,0.0120178610408529,0.255878934787422,0.4045285536826,0.271427175026987,-0.0392071395525781,-0.0730924816234366,0.328971416410858,0,0,-0.614153463933118,-0.636521823487696,0.0223683595545784,0.0223683595545784,-0.0755571372717421,0,-0.505896771055051,0,-0.055067915160903,0
"DB","Dean Marlowe",2553562,0.259993881810775,1.12583147337037,0,-0.0682407499640792,1.42579682932716,0.0483270997145353,0,0,0,0,-0.259993881810775,-0.259993881810775,0,0,-0.101358256466261,0,-0.166875079741069,0,0.00823945439655469,0
"CB","Kayvon Webster",2540291,0.25285995003158,0,0.25285995003158,0,0,0,0.25285995003158,0,0,0,0.0741651584796316,0,0.0741651584796316,0.0741651584796316,0,0,0,0,0,0
"FS","Raven Greene",2561207,0.244897812969228,0,0.244897812969228,0,0,0,0.244897812969228,0,0,0,0.00223458872170736,0,0.00223458872170736,0.00223458872170736,0,0,0,0,0,0
"FS","Will Parks",2556278,0.231746988216163,5.51735058924822,-5.28560360103205,1.45871009119801,0.673809650666369,0.67607432179836,-1.23512727235533,0.50324457469048,-3.50506585418116,-0.794449283793856,-2.71139877664356,-1.25473124345392,-1.45666753318965,-0.140533400141005,0.0718765613387282,-0.50324457469048,-0.625513784072132,-1.0341131294489,-0.701094020720513,0.221223571090741
"LB","Joe Jones",2559200,0.222994256927346,0,0.222994256927346,0,0,0,0.0029204860211231,-0.0642600112106172,0.235050687795615,0.0525008888198605,-0.0505977532234507,0,-0.0505977532234507,0.0186245172969062,0,0.0642600112106172,0,-0.11471880146491,0,-0.0187634802660641
"LB","Andre Smith",2560875,0.207389367949056,0.380264405544863,0,0.0748582386403428,0.381085818728006,-0.0325947740223717,0,0,0,0,-0.207389367949056,-0.207389367949056,0,0,0.0274727479867942,0,-0.24757251553203,0,0.01271039959618,0
"MLB","Kevin Minter",2540159,0.183313354842211,0.221507359211552,-0.0381940043693417,0,0,0.221507359211552,-0.0115047930140599,-0.0266892113552818,0,0,-0.0168628289914109,-0.0439989580910342,0.0271361290996233,0.000446917744341472,0,0.0266892113552818,0,0,-0.0439989580910342,0
"ILB","Bryce Hager",2552307,0.177512835403022,0.138184445708781,0.0393283896942414,0.0126953455120437,0.439477288597498,-0.0662501410443532,-0.0895321658863789,0.0357057657378225,-0.191001486254667,0.306680837587912,-0.322617042925147,0.019205179944732,-0.341822222869879,-0.0564753118831001,0.0266892113552818,0.003678791129503,0.00940899752004133,0.0176551354716301,-0.0168930289305911,-0.306680837587912
"CB","Mike Tyson",2558853,0.171561249533812,0,0.171561249533812,0,0,0,-0.220134353544179,-0.126261983820381,0.546917737386091,0,-0.182423962843163,0,-0.182423962843163,-0.0773886227211509,0,0.126261983820381,0,-0.231297323942393,0,0
"ILB","Haason Reddick",2557887,0.166770031052796,-0.407538022085823,0.574308053138619,-1.06186216402156,3.73630185255898,-0.916962601117258,-2.386921272242,0.0576054724818451,3.17848660957467,-0.0431815527741494,-3.32502422159838,-1.32823559305069,-1.99678862854769,-0.51273052556981,-0.112409092478744,-0.0576054724818451,0.235834077965559,-0.551939966175541,-1.4516605785375,-0.874512664320494
"CB","David Amerson",2540170,0.139603403073914,6.81881249112586,-6.67920908805195,1.52262727178894,4.42916821568261,0.622878437032333,-4.9032957737935,1.39821944058968,-2.90037367271135,-0.0292067002404807,-2.01017273209652,-1.59025960344809,-0.419913128648433,0.307573563111861,-0.439325298886359,-0.314917467687095,-0.898958504003501,-0.547911993554548,-0.251975800558231,0.13534276948135
"OLB","Brian Orakpo",71423,0.128172062046297,-0.13975858316756,0.267930645213858,0.329915754698273,-1.42886393552395,1.29309740061675,-0.0619851094844153,0.329915754698273,0,0,-0.0447514319268425,-0.0137524974222519,-0.0309989345045906,-0.0309989345045906,0,0,-0.0640433217497598,0,0.0502908243275079,0
"FS","George Odum",2561131,0.123012268294245,0.0130451348312194,0.109967133463026,0.0410276179453101,-0.719974027500871,-0.222549589796809,0.0155610928071521,0.0944060406558737,0,0,-0.05214169338003,-0.0330796177239009,-0.0190620756561291,-0.0190620756561291,0.0533784227105636,0,-0.210734112134327,0,0.124276071699862,0
"OLB","Jalen Reeves-Maybin",2557924,0.106940119214135,0.00885543098211018,0.0980846882320251,0.137572468933757,0.160217571626899,0.0772868517309253,0.039315394029021,0.150595368162597,-0.193102661279882,0.101276587320289,0.0116213769044066,-0.0769915036568473,0.0886128805612539,0.00980970583050089,0,-0.01302289922884,-0.131068235410064,0.193102661279882,0.0540767317532167,-0.101276587320289
"OLB","Pernell McPhee",2495201,0.0875925559522615,0,0.0875925559522615,0,0,0,0.0875925559522615,0,0,0,-0.0105705661711083,0,-0.0105705661711083,-0.0105705661711083,0,0,0,0,0,0
"SS","Karl Joseph",2555342,0.0869982241146911,4.33770745279096,-4.25070922867627,0.641668786431176,0.235328451508525,0.217010713119072,-2.34628851459135,0.0151719794486876,-1.70786008048753,-0.111980983588381,-0.124259260619641,-0.0400105374484815,-0.0842487231711597,0.0638211362647158,-0.0241796485846774,-0.0151719794486876,-0.0341985955959474,-0.149376788780297,0.0183677067321433,0.0164789087931094
"CB","Kenneth Durden",2556798,0.0843593684327395,-0.00494068106013801,0.0893000494928775,0.228009315686714,-0.177709937998076,-0.02292640039794,-0.026220188194772,0.115520237687649,0,0,-0.144530544976472,-0.15892514896401,0.0143946039875375,0.0143946039875375,-0.112489077999065,0,0.162740723318746,0,-0.209176794283691,0
"OLB","Lorenzo Carter",2561015,0.0807681352630779,0,0.0807681352630779,0,0,0,0.0807681352630779,0,0,0,-0.046437986157265,0,-0.046437986157265,-0.046437986157265,0,0,0,0,0,0
"SS","Shamarko Thomas",2539937,0.0740317371536624,-1.12126472697084,0,1.01343118429206,-1.98389883895899,0,0,0,0,0,-0.0740317371536624,-0.0740317371536624,0,0,-0.000164263154046454,0,-0.0738674739996159,0,0,0
"OLB","Josh Martin",2541864,0.0668494247206683,0,0.0668494247206683,0,0,0,0.0668494247206683,0,0,0,0.000893835488682944,0,0.000893835488682944,0.000893835488682944,0,0,0,0,0,0
"ILB","Derrick Johnson",2506353,0.0619017178725655,0.0158231669459656,0.0460785509265999,0.755859288899697,-0.558277962721698,0.550684763386908,-0.768606679958463,0.832333682801659,-0.00940899752004133,-0.00823945439655469,-0.330275471135106,-0.359267045954301,0.0289915748191941,-0.0153460884526837,0.103163605257244,0.0266892113552818,-0.320463188224197,0.00940899752004133,-0.141967462987348,0.00823945439655469
"DB","Isaiah Johnson",2553545,0.05942373373982,0,0.05942373373982,0,0,0,0.05942373373982,0,0,0,0.0117433928995658,0,0.0117433928995658,0.0117433928995658,0,0,0,0,0,0
"OLB","Sharif Finch",2561328,0.0589466573268396,-0.0309520108812827,0.0898986682081223,0.20667986888892,0.446479910982272,-0.587170815699968,-0.10570572351319,0.324999682816913,-0.346976847905434,0.230452734804375,-0.102191975886723,0.0261163734455348,-0.128308349332258,0.00504342052709631,0.0266892113552818,-0.091630602572711,-0.297130178904454,0.167455626997048,0.296557340994707,-0.209176794283691
"CB","Lenzy Pipkins",2558988,0.0588714865172098,0.159402081099372,-0.100530594582162,0.190054553606138,0.315435905045529,-0.0229517940439394,-0.313842525000319,0.213311930418157,0,0,-0.425487006729992,-0.342823415500228,-0.0826635912297643,-0.0594062144177455,0,-0.0232573768120188,-0.322785299799607,0,-0.0200381157006205,0
"ILB","L.J. Fort",2535613,0.0588216138888187,1.12593846548149,-1.06711685159267,1.61520549757364,-0.220564347138882,0.765334382273478,0.364332720706837,0.0330784533571794,-1.70817831742995,0.3015705927487,-0.556993605890199,-0.499405559857151,-0.0575880460330474,-0.0380296551874468,-0.0545954109372358,-0.0330784533571794,-0.673866859427482,0.0347981434912782,0.229056710507566,-0.0212780809796993
"CB","C.J. Goodwin",2550767,0.0512485066312603,0,-0.503443159194638,0,0,0,-0.0834085249863934,0.0484172266067577,0.0667737396224821,-0.528790011440213,-0.0512485066312603,0,-0.0512485066312603,-0.0622196247155676,0,-0.0484172266067577,0,0.0605344316395439,0,-0.00114608694847887
"MLB","Kelvin Sheppard",2495229,0.0507272924851044,0,0.0507272924851044,0,0,0,0.0507272924851044,0,0,0,0.000446917744341472,0,0.000446917744341472,0.000446917744341472,0,0,0,0,0,0
"OLB","Chase Allen",2559043,0.0499929577018482,0,0.0499929577018482,0,0,0,0.0499929577018482,0,0,0,-0.0116907948525098,0,-0.0116907948525098,-0.0116907948525098,0,0,0,0,0,0
"LB","Tanner Vallejo",2558289,0.0495168088684798,-0.963671705749663,1.01318851461814,1.18389971776629,-1.5984924093187,-0.0105180416833289,-0.294414797920525,1.01885941656517,0.347911282211394,-0.0269894412515377,0.172849779077987,0.313911730421404,-0.141061951343417,-0.0609338091368607,-0.215833150547518,-0.0507928493463912,0.54574340200257,0.0400758701879598,-0.0159985210336481,-0.0694111630481249
"OLB","Kyle Van Noy",2543699,0.0362093200715425,-1.2065013105704,1.24271063064194,0.359152730413609,0.370224280616947,0.00294117944918637,-0.5897240324413,-0.442202708520591,-0.205992006126605,-1.01019492817541,0.756617803678475,0.303863245874676,0.452754557803799,0.00320245976804359,0.820331903808892,0.442202708520591,-0.0450773119020231,0.515084700260304,-0.471391346032192,-0.50773531074514
"DB","Greg Stroman",2560886,0.0282535003174571,0.930328571329648,-0.902075071012191,1.90784040132893,3.01965883034138,-3.14855366513857,0.150907416598223,2.21667209075677,-2.00572019097469,-1.42255463442029,-2.18829094641292,-0.565142960326967,-1.62314798608595,-0.468326157880225,-0.268000202560339,-0.57683189198818,-0.0987315328071379,-0.306466467514645,-0.19841122495949,-0.271523468702899
"OLB","Ryan Anderson",2557853,0.0186220581583657,0,0.0186220581583657,0,0,0,0.0186220581583657,0,0,0,-0.0186220581583657,0,-0.0186220581583657,-0.0186220581583657,0,0,0,0,0,0
"OLB","Za'Darius Smith",2552279,0.0136115177078784,0.143858948092533,-0.130247430384655,-0.216221594145684,-0.531661114337558,0.428691405561333,0.0592849524057468,-0.189532382790402,0,0,0.0446252143137536,0.0443376632718778,0.000287551041875802,0.000287551041875802,0.0266892113552818,0,0.00940899752004133,0,0.00823945439655469,0
"OLB","K.J. Wright",2495252,0.00191432853197926,1.31656352245739,-1.31464919392541,-0.211657436871168,0.726929395400873,0.690538008196967,-1.42648875104426,-0.100644869977528,0.71006461829927,-0.423570917734276,-0.417258380020219,-0.138953905771715,-0.278304474248504,-0.0544774572008406,0.115194596783117,0.100644869977528,-0.146124619977056,-0.345665880786768,-0.108023882577776,0.0211939937615773
"LB","Uchenna Nwosu",2560826,-0.00742021055436025,0,-0.00742021055436025,0,0,0,-0.00742021055436025,0,0,0,-0.00270449368716945,0,-0.00270449368716945,-0.00270449368716945,0,0,0,0,0,0
"CB","Tavon Young",2555378,-0.0212783260379812,0.0999072951681443,-0.121185621206126,3.00426311342616,0.239500882211373,-1.27849825704713,-1.82332939614526,3.81933978962051,-2.84920199612234,1.22432853973218,-4.7940283892564,-1.65880259737398,-3.13522579188241,0.794878009435166,-0.725575568335687,-1.54065224453004,-0.922364738780235,-1.72402466826443,-0.0108622902580617,-0.665426888523117
"OLB","Cameron Lynch",2553774,-0.0244420268651866,0,-0.0244420268651866,0,0,0,-0.0134709087808793,0.0484172266067577,-0.0605344316395439,0.00114608694847887,-0.0201386942734765,0,-0.0201386942734765,-0.0311098123577838,0,-0.0484172266067577,0,0.0605344316395439,0,-0.00114608694847887
"SS","Justin Evans",2557945,-0.0293558161919509,3.53395008996577,-3.56330590615772,0.307449799782938,5.97017462161312,0.816380750819045,-1.51511565065392,-0.070260682735059,-2.00288526641843,0.0893115836223895,-1.15045224787233,-0.798641262496412,-0.351810985375917,-0.0380750000376957,-0.0279214651986942,0.070260682735059,-0.295181697088575,-0.377415625062974,-0.475538100209143,-0.00658104301030611
"MLB","Kentrell Brothers",2555168,-0.0360982088753231,0.375273087098502,0,0.240497127397127,0.167089618052211,0,0,0,0,0,0.0360982088753231,0.0360982088753231,0,0,0.0266892113552818,0,0.00940899752004133,0,0,0
"LB","Keishawn Bierria",2560976,-0.0373402850873278,0,-0.0373402850873278,0,0,0,-0.0373402850873278,0,0,0,0.00134075323302442,0,0.00134075323302442,0.00134075323302442,0,0,0,0,0,0
"OLB","Albert McClellan",496814,-0.039017970260248,0,-0.039017970260248,0,0,0,-0.039017970260248,0,0,0,0.000446917744341472,0,0.000446917744341472,0.000446917744341472,0,0,0,0,0,0
"CB","Dominique Rodgers-Cromartie",306,-0.0403923913927989,0.372311463873798,-0.412703855266598,-0.0594397735993378,0.715386084044782,0.0179592980361533,-1.99449008795167,0.174006408823276,1.23452051350678,0.292317706804521,-0.739410263405686,-0.309226844617888,-0.430183418787797,-0.0761087429323644,0.0378980970278697,-0.195548085394744,-0.329872185744238,-0.146198595884132,-0.01725275590152,-0.0123279945765572
"SS","Terrence Brooks",2543712,-0.0410884854262034,0,-0.0410884854262034,0,0,0,-0.0410884854262034,0,0,0,0.0120574245706972,0,0.0120574245706972,0.0120574245706972,0,0,0,0,0,0
